POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience
POI_04042,Couple,2,65+,South Korea,7.7,7.1,Unforgettable memories created,358.56,4.4,Cruise,180 mins,6.9
POI_04043,Family,5,56-65,India,7.5,7.2,Beautiful location but crowded,355.51,5.8,Bus,180 mins,7.5
POI_04044,Friends,3,18-25,China,8.6,8.7,Peaceful and relaxing atmosphere,610.74,4.5,Cruise,60 mins,8.6
POI_04045,Friends,3,65+,United Kingdom,5.8,6.1,Amazing experience with great service,176.39,5.1,Flight,60 mins,6.7
POI_04046,Friends,6,18-25,South Korea,9.5,9.9,Could be better maintained,790.32,7.9,Flight,180 mins,10
POI_04047,Couple,2,18-25,China,9.3,8.7,Breathtaking views,362.58,5.7,Flight,30 mins,8.1
POI_04048,Couple,2,65+,United States,9.3,9.4,Peaceful and relaxing atmosphere,491.11,5.7,Flight,30 mins,9.1
POI_04049,Solo,1,26-35,Japan,8,8.1,Unforgettable memories created,111.59,6.2,Flight,180 mins,7.8
POI_04050,Friends,7,26-35,China,7,6.9,Beautiful location but crowded,266.41,6.7,Car,120 mins,7.4
POI_04051,Solo,1,65+,South Korea,6.5,6.8,Highly recommended destination,161.32,6.5,Bus,240 mins,6.4
POI_04052,Family,3,65+,South Korea,8.5,8.4,Amazing experience with great service,455.44,8.2,Bus,30 mins,8.2
POI_04053,Friends,3,36-45,France,5.9,6.1,Highly recommended destination,244.96,4.6,Flight,60 mins,5.9
POI_04054,Couple,2,18-25,Canada,7.3,7.6,Perfect for families,528.09,4.7,Car,120 hours,8.1
POI_04055,Couple,2,56-65,Canada,8.5,9.3,Highly recommended destination,384.88,5.5,Flight,90 mins,9
POI_04056,Friends,5,18-25,South Korea,9.6,9,Excellent facilities and staff,136.61,5.5,Flight,30 mins,9.9
POI_04057,Solo,1,36-45,South Korea,7.9,8.2,Amazing experience with great service,242.99,5.9,Bus,120 mins,7.7
POI_04058,Friends,7,36-45,Canada,7,6.4,Beautiful location but crowded,253.57,5.6,Flight,60 mins,6.8
POI_04059,Couple,2,46-55,India,6.7,6.9,Beautiful location but crowded,377.08,5.3,Car,90 mins,6.9
POI_04060,Friends,5,18-25,China,7.9,8,Excellent facilities and staff,577.27,6.5,Car,180 mins,8.1
POI_04061,Friends,5,65+,India,8.7,8.6,Peaceful and relaxing atmosphere,687.76,4.4,Car,60 mins,7.8
POI_04062,Friends,3,56-65,South Korea,6.8,6.4,Excellent facilities and staff,422.91,4.1,Flight,120 mins,6.3
POI_04063,Friends,4,56-65,Canada,9,8.5,Amazing experience with great service,310.65,8.4,Flight,90 mins,8.4
POI_04064,Solo,1,56-65,Japan,7.8,7.9,Good value for money,227.31,4.1,Flight,240 mins,7.3
POI_04065,Solo,1,36-45,China,8.9,8.4,Unforgettable memories created,436.51,7.1,Car,120 mins,8.4
POI_04066,Solo,1,36-45,Australia,6.2,6.4,Amazing experience with great service,493.34,6.3,Bus,120 mins,6.7
POI_04067,Couple,2,26-35,Canada,6.3,6.8,Peaceful and relaxing atmosphere,274.55,4.1,Train,240 mins,7.4
POI_04068,Couple,2,36-45,Australia,6.7,6.4,Perfect for families,103.31,4.3,Bus,30 mins,6.6
POI_04069,Friends,6,56-65,Australia,7.1,7.9,Excellent facilities and staff,272.32,5,Flight,90 mins,8.7
POI_04070,Solo,1,56-65,Australia,7.3,6.6,Peaceful and relaxing atmosphere,253.35,6.2,Flight,180 mins,6.3
POI_04071,Friends,4,46-55,South Korea,10,9.6,Good value for money,528.59,9.2,Train,240 mins,9.1
POI_04072,Family,5,56-65,Australia,10,9.9,Amazing experience with great service,268.48,7.9,Car,90 mins,9.1
POI_04073,Friends,7,56-65,France,7.5,7.6,Excellent facilities and staff,354.9,5.3,Flight,30 mins,7.9
POI_04074,Friends,5,18-25,United Kingdom,9.9,9.5,Highly recommended destination,179.94,8.6,Flight,90 mins,9.3
POI_04075,Solo,1,46-55,United Kingdom,7.9,7.6,Excellent facilities and staff,343.21,7,Car,72 hours,7.5
POI_04076,Couple,2,65+,Australia,7.6,8.1,Peaceful and relaxing atmosphere,446.39,4.2,Flight,180 mins,7.8
POI_04077,Couple,2,18-25,South Korea,7.3,7.1,Unforgettable memories created,436.7,5.8,Train,60 mins,6.6
POI_04078,Family,5,56-65,Australia,6.4,7.1,Highly recommended destination,370.64,3.6,Bus,120 hours,7.3
POI_04079,Couple,2,56-65,United States,9,8.3,Breathtaking views,171.01,5.7,Flight,48 hours,9
POI_04080,Family,4,46-55,Canada,9.5,9,Excellent facilities and staff,150.4,6.2,Flight,180 mins,9
POI_04081,Friends,4,56-65,India,7.7,7.3,Beautiful location but crowded,539.14,5.1,Train,120 mins,7.6
POI_04082,Solo,1,56-65,China,8.6,7.9,Beautiful location but crowded,538.79,4.5,Cruise,90 mins,8.3
POI_04083,Solo,1,26-35,China,7,7.7,Unforgettable memories created,442.39,5.3,Bus,240 mins,7
POI_04084,Couple,2,36-45,India,8,8.9,Excellent facilities and staff,208.84,6.3,Car,60 mins,9.2
POI_04085,Friends,7,18-25,Germany,8.3,7.8,Good value for money,304.34,5.9,Train,120 mins,8.2
POI_04086,Friends,3,18-25,Japan,10,9.6,Excellent facilities and staff,755.35,5.7,Car,60 mins,9.1
POI_04087,Solo,1,36-45,Japan,7.7,7.3,Highly recommended destination,449.33,4.2,Bus,180 mins,7.2
POI_04088,Solo,1,46-55,Japan,6.9,6.4,Amazing experience with great service,375.13,5.8,Flight,60 mins,6.1
POI_04089,Family,3,36-45,France,9,9.6,Could be better maintained,585.79,4.8,Bus,60 mins,10
POI_04090,Family,4,18-25,India,8.3,7.7,Beautiful location but crowded,582.03,5.6,Flight,120 mins,7.5
POI_04091,Family,5,65+,United States,8.6,9.3,Good value for money,185.9,6,Train,240 mins,9.5
POI_04092,Family,5,36-45,United States,6.2,6.2,Unforgettable memories created,96.21,4.7,Cruise,120 mins,6.3
POI_04093,Friends,3,18-25,Canada,9.1,9,Could be better maintained,227.38,8.2,Car,240 mins,9.6
POI_04094,Solo,1,56-65,United Kingdom,7.1,7.6,Peaceful and relaxing atmosphere,451.02,3.9,Flight,180 mins,8.2
POI_04095,Solo,1,56-65,South Korea,6.7,7.2,Amazing experience with great service,406.55,7,Flight,120 mins,7.4
POI_04096,Friends,6,56-65,United Kingdom,5.8,6,Beautiful location but crowded,269.66,4.8,Car,90 mins,6
POI_04097,Solo,1,46-55,France,8.8,9.5,Breathtaking views,649.02,8.7,Bus,180 mins,9.1
POI_04098,Solo,1,26-35,Japan,9.2,8.9,Unforgettable memories created,214.51,8.4,Flight,60 mins,8.9
POI_04099,Friends,3,65+,Australia,9.2,8.8,Peaceful and relaxing atmosphere,225.27,8.8,Cruise,180 mins,9.5
POI_04100,Friends,6,56-65,South Korea,8.5,8.6,Unforgettable memories created,622.33,7.1,Flight,60 mins,8.6
POI_04101,Friends,3,65+,India,5.5,6,Highly recommended destination,380.92,5.9,Car,120 mins,6.5
POI_04102,Family,5,56-65,Australia,6.5,6.2,Unforgettable memories created,103.56,4.9,Flight,90 mins,6.1
POI_04103,Solo,1,36-45,Japan,8.9,8.6,Unforgettable memories created,683.46,6,Flight,90 mins,9
POI_04104,Family,5,65+,United States,7.5,8.3,Beautiful location but crowded,112.92,4.9,Car,30 mins,8.9
POI_04105,Couple,2,65+,India,5.7,6.3,Excellent facilities and staff,258.12,3.9,Flight,30 mins,5.7
POI_04106,Friends,6,36-45,Germany,6.2,6.9,Breathtaking views,218.94,4.5,Flight,240 mins,6.8
POI_04107,Solo,1,36-45,China,8.9,8.7,Beautiful location but crowded,402.29,6.4,Flight,120 mins,9.5
POI_04108,Solo,1,46-55,United States,8.4,9,Good value for money,355.43,7.5,Flight,180 mins,9
POI_04109,Friends,7,26-35,Australia,6.4,6.7,Perfect for families,310.07,4.9,Bus,60 mins,7.1
POI_04110,Friends,6,65+,United Kingdom,10,9.9,Beautiful location but crowded,475.17,9,Car,180 mins,9.8
POI_04111,Family,4,36-45,Japan,10,9.9,Unforgettable memories created,578.09,8.2,Cruise,30 mins,9.7
POI_04112,Friends,5,46-55,United States,9,9,Amazing experience with great service,374.06,8.9,Flight,24 hours,9.5
POI_04113,Family,3,26-35,France,7.8,7.7,Highly recommended destination,207.59,6.4,Flight,180 mins,7.5
POI_04114,Family,4,26-35,United States,9.6,9.1,Peaceful and relaxing atmosphere,452.75,6.6,Train,120 mins,8.9
POI_04115,Friends,7,65+,France,6.8,7.4,Highly recommended destination,264.11,5.8,Car,180 mins,6.9
POI_04116,Friends,4,46-55,Canada,9.5,8.7,Breathtaking views,183.57,6.9,Car,30 mins,9
POI_04117,Family,5,46-55,France,7.3,7.4,Excellent facilities and staff,345.65,6.4,Train,30 mins,7.5
POI_04118,Family,4,36-45,Australia,6.3,6.5,Perfect for families,136.62,4.3,Flight,120 mins,6.7
POI_04119,Friends,6,36-45,South Korea,6.5,6.4,Amazing experience with great service,177.02,4.7,Car,180 mins,5.9
POI_04120,Friends,7,36-45,Japan,7.1,6.7,Good value for money,533.4,4.8,Flight,60 mins,7.1
POI_04121,Solo,1,46-55,United Kingdom,9.2,9.8,Good value for money,139.17,7.9,Bus,90 mins,9.8
POI_04122,Family,3,46-55,Australia,8.3,9.2,Excellent facilities and staff,109.16,7.6,Cruise,48 hours,9.8
POI_04123,Friends,4,36-45,France,8.5,8.9,Amazing experience with great service,659.2,4.7,Flight,30 mins,8.9
POI_04124,Friends,3,65+,Japan,6,6.5,Unforgettable memories created,146.98,6.2,Car,180 mins,7.1
POI_04125,Family,4,26-35,United States,9,8.5,Amazing experience with great service,181.28,6.1,Train,240 mins,8.3
POI_04126,Friends,6,26-35,United Kingdom,6.5,6.9,Beautiful location but crowded,90.25,6,Bus,60 mins,7.5
POI_04127,Couple,2,36-45,United Kingdom,10,9.4,Could be better maintained,142.65,7,Flight,120 mins,9
POI_04128,Friends,5,65+,Canada,8.2,8.7,Peaceful and relaxing atmosphere,563.58,7.2,Flight,120 mins,8.5
POI_04129,Couple,2,36-45,India,9.2,8.7,Beautiful location but crowded,232.85,4.4,Flight,120 mins,8.9
POI_04130,Solo,1,18-25,China,9.7,9.3,Excellent facilities and staff,473.98,8.5,Bus,72 hours,8.5
POI_04131,Solo,1,18-25,Japan,6.9,6.8,Highly recommended destination,91.26,5.4,Train,90 mins,7.2
POI_04132,Friends,6,18-25,United States,8.8,8.6,Highly recommended destination,227.43,7,Car,30 mins,8
POI_04133,Solo,1,46-55,India,8.8,8.5,Highly recommended destination,440.89,6.5,Flight,120 mins,8.1
POI_04134,Friends,5,65+,Canada,9.5,9.6,Highly recommended destination,119.76,5.2,Flight,60 mins,9.8
POI_04135,Couple,2,18-25,United Kingdom,8.8,9.1,Unforgettable memories created,567.05,5.3,Flight,180 mins,8.6
POI_04136,Family,4,46-55,United States,7.4,7.3,Peaceful and relaxing atmosphere,273.8,6.8,Flight,120 mins,7.1
POI_04137,Couple,2,65+,Australia,10,9.3,Peaceful and relaxing atmosphere,513.7,7.2,Car,60 mins,9.4
POI_04138,Friends,5,18-25,United Kingdom,6.8,6.4,Beautiful location but crowded,431.49,3.8,Bus,48 hours,6.7
POI_04139,Solo,1,26-35,South Korea,7.2,7.2,Peaceful and relaxing atmosphere,266.23,4.3,Flight,60 mins,6.7
POI_04140,Friends,6,36-45,Germany,8.5,9.4,Breathtaking views,117.73,5.1,Flight,72 hours,9.5
POI_04141,Friends,6,56-65,United States,9.3,9.3,Could be better maintained,201.61,5.8,Car,180 mins,10
POI_04142,Family,5,65+,United Kingdom,6.4,6.9,Perfect for families,106.23,3.6,Flight,90 mins,7.1
POI_04143,Couple,2,36-45,United Kingdom,6.2,6,Beautiful location but crowded,148.15,3.7,Flight,240 mins,6.1
POI_04144,Couple,2,56-65,Japan,8.3,8,Peaceful and relaxing atmosphere,213.12,7.9,Car,90 mins,7.9
POI_04145,Family,3,18-25,United States,7.3,7.6,Breathtaking views,572.59,7.1,Train,90 mins,7.2
POI_04146,Family,4,65+,Japan,8.5,9,Peaceful and relaxing atmosphere,530.87,7.4,Flight,240 mins,9.2
POI_04147,Friends,6,36-45,United Kingdom,9.6,9.9,Good value for money,114.11,6.4,Bus,24 hours,10
POI_04148,Solo,1,26-35,Germany,7.9,8.6,Excellent facilities and staff,475.25,4.4,Flight,240 mins,9.2
POI_04149,Friends,7,36-45,South Korea,7.8,8.6,Unforgettable memories created,526.94,5.9,Cruise,240 mins,9.2
POI_04150,Friends,5,65+,India,9,9.5,Beautiful location but crowded,669.98,4.9,Flight,120 mins,8.7
POI_04151,Friends,4,46-55,Germany,7.4,8,Good value for money,499.91,7.7,Bus,240 mins,8.6
POI_04152,Family,3,65+,United Kingdom,7.2,7.2,Could be better maintained,538.94,5,Car,60 mins,7.4
POI_04153,Solo,1,26-35,South Korea,9.1,9.8,Highly recommended destination,386.6,8.5,Car,120 mins,10
POI_04154,Couple,2,18-25,Canada,6.6,7.3,Perfect for families,488.67,4,Flight,240 mins,8
POI_04155,Solo,1,65+,South Korea,9,8.4,Amazing experience with great service,313,7,Bus,24 hours,7.7
POI_04156,Friends,5,26-35,United States,7.4,7.8,Peaceful and relaxing atmosphere,606.05,5,Flight,90 mins,7.5
POI_04157,Couple,2,18-25,Australia,8.4,8.1,Unforgettable memories created,508.66,4.2,Flight,60 mins,8.5
POI_04158,Family,5,65+,South Korea,9.8,9.6,Highly recommended destination,362.55,5.2,Train,60 mins,8.7
POI_04159,Family,3,56-65,Germany,6.6,6.7,Perfect for families,257.64,4.9,Car,60 mins,6.6
POI_04160,Family,4,18-25,United States,7.9,8.2,Beautiful location but crowded,434.32,6.1,Cruise,120 hours,8
POI_04161,Solo,1,65+,Australia,8.7,8.2,Could be better maintained,363.85,6.8,Bus,120 mins,8.1
POI_04162,Family,4,56-65,China,7.7,8.5,Breathtaking views,441.32,8.4,Flight,90 mins,8.4
POI_04163,Couple,2,36-45,France,7.1,7.1,Peaceful and relaxing atmosphere,190.65,6.3,Car,240 mins,6.5
POI_04164,Family,3,36-45,France,10,9.8,Breathtaking views,691.09,8.6,Flight,30 mins,10
POI_04165,Couple,2,56-65,Japan,8,8.1,Beautiful location but crowded,553.9,5.9,Flight,120 mins,7.8
POI_04166,Couple,2,46-55,South Korea,6.7,7.1,Beautiful location but crowded,392.78,5.5,Flight,30 mins,7.7
POI_04167,Family,4,26-35,India,9.1,9,Beautiful location but crowded,705.41,9,Cruise,48 hours,9.8
POI_04168,Friends,7,56-65,South Korea,8.1,7.6,Peaceful and relaxing atmosphere,557,7,Cruise,180 mins,8.2
POI_04169,Friends,3,56-65,India,7.7,7.3,Unforgettable memories created,317.4,5.7,Train,120 mins,6.9
POI_04170,Couple,2,65+,India,10,9.7,Amazing experience with great service,492.1,8.9,Train,72 hours,10
POI_04171,Family,3,46-55,India,10,9.7,Excellent facilities and staff,414.29,6.7,Flight,120 mins,10
POI_04172,Solo,1,36-45,Canada,6.4,6.5,Excellent facilities and staff,309.94,5.3,Train,90 mins,6.4
POI_04173,Friends,6,26-35,United States,9.6,9.5,Beautiful location but crowded,141.44,5.4,Bus,240 mins,9.7
POI_04174,Friends,4,65+,France,9.3,9.2,Excellent facilities and staff,718.18,5.3,Train,90 mins,9.9
POI_04175,Couple,2,26-35,South Korea,8.4,8.7,Good value for money,582.57,8.6,Flight,180 mins,8.3
POI_04176,Friends,5,26-35,South Korea,7.9,7.8,Good value for money,352.58,4.7,Car,60 mins,7.7
POI_04177,Solo,1,26-35,China,9.3,9,Highly recommended destination,269.17,4.9,Car,120 mins,9.8
POI_04178,Solo,1,46-55,United Kingdom,10,10,Unforgettable memories created,646.33,5.4,Bus,60 mins,9.1
POI_04179,Couple,2,56-65,South Korea,7.7,7.1,Amazing experience with great service,517.54,4.6,Cruise,240 mins,7
POI_04180,Couple,2,26-35,United Kingdom,9.2,9.8,Beautiful location but crowded,364.52,8.7,Train,30 mins,10
POI_04181,Solo,1,18-25,United Kingdom,8,7.7,Good value for money,108.55,6.6,Flight,60 mins,7.6
POI_04182,Solo,1,18-25,China,6.1,6,Highly recommended destination,106.63,4.8,Cruise,120 mins,6.5
POI_04183,Friends,3,46-55,Australia,6.1,6.1,Beautiful location but crowded,129.63,5.6,Car,30 mins,6.5
POI_04184,Solo,1,56-65,India,7.3,7.3,Highly recommended destination,183.6,5.5,Car,240 mins,8
POI_04185,Friends,3,65+,Australia,5.6,6.2,Beautiful location but crowded,94.09,5.6,Train,30 mins,6
POI_04186,Solo,1,36-45,Germany,6.1,6.2,Perfect for families,120.15,4.1,Train,120 mins,5.6
POI_04187,Solo,1,36-45,United States,9.6,9.8,Good value for money,266.47,4.9,Flight,180 mins,9.8
POI_04188,Family,3,36-45,Germany,9.2,9.9,Beautiful location but crowded,791.59,5.6,Bus,180 mins,10
POI_04189,Solo,1,46-55,France,8.2,9.1,Breathtaking views,142.2,5.6,Train,180 mins,9.4
POI_04190,Couple,2,26-35,Japan,9,9.6,Peaceful and relaxing atmosphere,490.88,6.5,Flight,120 mins,8.7
POI_04191,Family,3,65+,China,9.2,9,Amazing experience with great service,198.09,7.2,Train,30 mins,8.8
POI_04192,Couple,2,65+,United States,6.5,7.2,Could be better maintained,415.93,7.2,Bus,120 mins,6.8
POI_04193,Couple,2,18-25,Japan,6.6,7.2,Peaceful and relaxing atmosphere,276.58,6.9,Flight,90 mins,6.9
POI_04194,Friends,6,46-55,China,8.1,7.6,Perfect for families,96.9,7.4,Flight,30 mins,7.6
POI_04195,Solo,1,46-55,Australia,9,8.4,Breathtaking views,409.69,7.7,Flight,120 mins,7.7
POI_04196,Family,5,18-25,China,7.4,7.1,Amazing experience with great service,418.88,6.6,Bus,240 mins,7.4
POI_04197,Friends,3,36-45,France,9.4,8.6,Beautiful location but crowded,664.26,8.3,Flight,240 mins,8.5
POI_04198,Solo,1,65+,Germany,10,9.6,Peaceful and relaxing atmosphere,563.03,4.9,Train,30 mins,10
POI_04199,Friends,3,56-65,Japan,5.6,6.1,Beautiful location but crowded,344.44,4,Flight,96 hours,6.6
POI_04200,Family,4,56-65,Canada,7.1,6.6,Amazing experience with great service,388.87,4.3,Car,180 mins,6.4
POI_04201,Solo,1,36-45,South Korea,8.7,9.3,Good value for money,138.71,7.1,Cruise,120 mins,10
POI_04202,Friends,7,56-65,Germany,6.4,6.9,Peaceful and relaxing atmosphere,89.27,5.1,Bus,180 mins,7.2
POI_04203,Couple,2,46-55,South Korea,7.7,8.2,Unforgettable memories created,610.81,6.6,Car,180 mins,8.2
POI_04204,Friends,4,26-35,Australia,6.5,6.8,Unforgettable memories created,201.38,5.2,Bus,120 mins,6.8
POI_04205,Solo,1,56-65,Germany,8.3,8.9,Highly recommended destination,508.08,4.5,Bus,120 mins,9.3
POI_04206,Solo,1,46-55,South Korea,8.4,8.6,Could be better maintained,112.73,5,Flight,180 mins,8
POI_04207,Solo,1,36-45,United States,8.9,8.9,Perfect for families,474.71,7.7,Bus,120 hours,9.7
POI_04208,Friends,5,26-35,Japan,6.5,6.6,Could be better maintained,166.08,3.5,Flight,30 mins,6
POI_04209,Friends,7,46-55,United States,8,7.5,Unforgettable memories created,342.5,4.6,Flight,60 mins,7.7
POI_04210,Couple,2,18-25,China,6.4,6.2,Excellent facilities and staff,253.41,3.8,Bus,96 hours,6.4
POI_04211,Family,5,46-55,South Korea,10,9.3,Unforgettable memories created,345,4.7,Car,180 mins,8.9
POI_04212,Couple,2,46-55,United States,7.2,7.3,Peaceful and relaxing atmosphere,342.09,5.7,Bus,30 mins,7.9
POI_04213,Solo,1,56-65,Japan,8.7,8,Excellent facilities and staff,222.87,4.1,Flight,30 mins,8.1
POI_04214,Friends,5,36-45,Japan,6.3,6.2,Highly recommended destination,402.01,3.2,Flight,90 mins,6.2
POI_04215,Solo,1,46-55,Canada,7.9,8.1,Could be better maintained,171.79,6.2,Bus,90 mins,8.9
POI_04216,Solo,1,65+,United Kingdom,8.2,8.1,Could be better maintained,455.86,6.6,Flight,90 mins,7.4
POI_04217,Friends,3,56-65,United Kingdom,7.4,7.2,Beautiful location but crowded,413.51,3.8,Bus,24 hours,6.7
POI_04218,Couple,2,36-45,China,9.9,9.4,Unforgettable memories created,666.76,8,Flight,240 mins,9.7
POI_04219,Friends,7,26-35,Australia,9,8.8,Peaceful and relaxing atmosphere,643.89,5.7,Train,60 mins,8.6
POI_04220,Couple,2,26-35,India,6.3,6.8,Could be better maintained,461.12,5.6,Flight,90 mins,6.6
POI_04221,Solo,1,46-55,United States,9.2,9.2,Peaceful and relaxing atmosphere,325.2,8.6,Flight,72 hours,9.2
POI_04222,Family,3,26-35,China,7.5,7.2,Highly recommended destination,166.76,4,Flight,90 mins,7.4
POI_04223,Family,5,36-45,Canada,8,7.5,Amazing experience with great service,182.96,5.9,Car,90 mins,8.2
POI_04224,Friends,6,56-65,United Kingdom,7.2,7.7,Amazing experience with great service,513.94,4.3,Flight,180 mins,8.1
POI_04225,Couple,2,26-35,Japan,7.5,7.3,Could be better maintained,352.04,5.8,Flight,30 mins,7.7
POI_04226,Solo,1,65+,United States,8.3,8.1,Beautiful location but crowded,580.22,5,Car,240 mins,8.1
POI_04227,Friends,3,26-35,Japan,9.1,9.3,Breathtaking views,731.86,9,Flight,90 mins,9
POI_04228,Solo,1,46-55,United Kingdom,7.1,6.6,Good value for money,71.85,4.6,Train,60 mins,6.4
POI_04229,Family,3,46-55,United Kingdom,8.7,8.2,Highly recommended destination,284.42,5.5,Train,60 mins,8
POI_04230,Family,3,65+,France,7.4,7.8,Amazing experience with great service,130.44,5.5,Bus,30 mins,8.4
POI_04231,Solo,1,46-55,South Korea,9.1,9.6,Highly recommended destination,186.32,9.4,Cruise,48 hours,9.9
POI_04232,Couple,2,65+,France,8.4,8.5,Could be better maintained,211.54,6.8,Cruise,60 mins,8.2
POI_04233,Solo,1,26-35,Australia,8,7.4,Beautiful location but crowded,558.91,5,Train,120 mins,6.9
POI_04234,Family,4,18-25,Canada,9.3,8.9,Beautiful location but crowded,414.92,4.6,Flight,30 mins,8.9
POI_04235,Family,4,56-65,United States,8.3,8.2,Beautiful location but crowded,493.57,5.1,Flight,30 mins,8.5
POI_04236,Family,3,18-25,India,8.2,8.9,Excellent facilities and staff,417.39,6.4,Bus,120 mins,9.3
POI_04237,Solo,1,65+,China,5.8,6.1,Perfect for families,422.76,4.2,Car,60 mins,6.2
POI_04238,Friends,5,18-25,United States,8.4,8.5,Perfect for families,396.45,4.4,Flight,60 mins,9.1
POI_04239,Friends,5,18-25,India,8.3,8.8,Excellent facilities and staff,284.23,6.7,Flight,60 mins,9.6
POI_04240,Solo,1,18-25,Canada,10,9.5,Beautiful location but crowded,715.6,6.3,Flight,96 hours,8.9
POI_04241,Family,5,65+,United States,9.8,9,Amazing experience with great service,716.61,5.3,Cruise,120 mins,9.7
POI_04242,Family,4,65+,China,9,8.9,Highly recommended destination,613.31,8.7,Flight,180 mins,8.1
POI_04243,Family,3,56-65,Japan,5.8,6.1,Peaceful and relaxing atmosphere,450.25,3.3,Train,60 mins,6.3
POI_04244,Couple,2,56-65,South Korea,8.4,8.8,Could be better maintained,528.59,8.1,Cruise,120 mins,8.9
POI_04245,Couple,2,46-55,Japan,8.6,9,Excellent facilities and staff,208.01,6.1,Flight,180 mins,8.5
POI_04246,Family,3,36-45,Canada,8.9,8.6,Beautiful location but crowded,259.02,6.7,Flight,120 mins,7.9
POI_04247,Solo,1,56-65,South Korea,8,7.7,Excellent facilities and staff,225.98,4.4,Flight,120 mins,6.9
POI_04248,Couple,2,36-45,South Korea,9.6,9.8,Beautiful location but crowded,601.4,5.1,Flight,60 mins,9.9
POI_04249,Solo,1,18-25,France,10,9.3,Perfect for families,337.03,8.2,Flight,30 mins,9.1
POI_04250,Couple,2,36-45,South Korea,6.2,6.5,Unforgettable memories created,88.75,4.8,Flight,120 mins,6.4
POI_04251,Couple,2,65+,United Kingdom,7.4,8.1,Beautiful location but crowded,482.95,4.3,Bus,120 mins,8
POI_04252,Family,4,26-35,Japan,7.4,6.8,Could be better maintained,204.77,5.8,Flight,90 mins,6.9
POI_04253,Couple,2,36-45,United Kingdom,6.2,6.5,Breathtaking views,88.6,4.1,Flight,180 mins,6.7
POI_04254,Solo,1,46-55,France,7,6.8,Highly recommended destination,408.75,5.6,Flight,120 mins,7.2
POI_04255,Solo,1,65+,Australia,5.8,6.2,Could be better maintained,223.64,4.4,Bus,60 mins,6.1
POI_04256,Couple,2,65+,France,6.6,6.6,Peaceful and relaxing atmosphere,247.09,3.4,Flight,180 mins,7.2
POI_04257,Couple,2,56-65,France,6.8,7.2,Excellent facilities and staff,436.8,6.5,Bus,90 mins,6.9
POI_04258,Couple,2,46-55,France,7,7.3,Breathtaking views,549.92,6,Train,60 mins,6.8
POI_04259,Solo,1,36-45,Japan,8.5,8.6,Amazing experience with great service,579.08,5,Flight,120 mins,9.4
POI_04260,Friends,5,36-45,United States,7,6.7,Breathtaking views,81.25,5.5,Cruise,90 mins,6.8
POI_04261,Friends,3,56-65,Japan,7.5,7.4,Perfect for families,515.71,3.8,Cruise,30 mins,6.9
POI_04262,Family,3,46-55,United Kingdom,8.3,8.1,Good value for money,244.67,7.3,Flight,180 mins,7.9
POI_04263,Couple,2,65+,United States,6.4,7.1,Unforgettable memories created,246.63,4.2,Flight,30 mins,6.4
POI_04264,Family,5,36-45,China,7.1,6.7,Amazing experience with great service,220.1,5.2,Flight,120 mins,6.9
POI_04265,Family,3,65+,United States,9.7,9.6,Unforgettable memories created,649.61,5.2,Car,30 mins,10
POI_04266,Couple,2,18-25,China,7,6.6,Beautiful location but crowded,309.92,3.6,Flight,96 hours,7.1
POI_04267,Friends,7,18-25,India,9.1,9.7,Amazing experience with great service,321.72,5,Flight,60 mins,8.8
POI_04268,Family,4,36-45,Canada,8.4,8.6,Breathtaking views,219.76,7.6,Bus,30 mins,8.3
POI_04269,Couple,2,26-35,United States,7.1,7.4,Breathtaking views,106.92,6,Cruise,240 mins,6.7
POI_04270,Family,4,26-35,Japan,9.3,9.3,Peaceful and relaxing atmosphere,197.98,8.5,Car,240 mins,9.1
POI_04271,Solo,1,65+,United Kingdom,6.6,6.4,Amazing experience with great service,427.5,6.1,Train,30 mins,6.3
POI_04272,Couple,2,26-35,Canada,8.1,8.9,Perfect for families,559.58,6.7,Cruise,120 hours,9
POI_04273,Family,5,18-25,United States,6.3,6.8,Excellent facilities and staff,459.68,6.3,Train,96 hours,7.1
POI_04274,Solo,1,18-25,Japan,9.7,9.3,Beautiful location but crowded,589.09,5.5,Cruise,90 mins,8.5
POI_04275,Couple,2,65+,United Kingdom,7.3,7.6,Perfect for families,166.05,4.9,Flight,240 mins,7.3
POI_04276,Family,4,46-55,India,9.8,9.1,Perfect for families,356.28,7.9,Flight,30 mins,9.7
POI_04277,Friends,3,36-45,United States,9,8.7,Could be better maintained,462.21,5,Flight,30 mins,9.2
POI_04278,Friends,6,65+,Germany,9.7,9.2,Excellent facilities and staff,140.01,5.4,Car,120 mins,8.8
POI_04279,Solo,1,36-45,India,6.9,7,Perfect for families,497.29,6,Flight,240 mins,7.6
POI_04280,Solo,1,26-35,China,7.7,7.4,Amazing experience with great service,488.96,7.1,Flight,24 hours,6.9
POI_04281,Friends,6,36-45,India,6.9,6.6,Good value for money,135.66,5.6,Train,90 mins,6
POI_04282,Solo,1,26-35,India,8.6,8.6,Beautiful location but crowded,551.83,8.5,Car,30 mins,8.9
POI_04283,Family,5,36-45,United Kingdom,8.9,8.8,Amazing experience with great service,189.98,8,Car,60 mins,8.1
POI_04284,Friends,6,18-25,South Korea,7.1,7.8,Unforgettable memories created,307.67,5.8,Car,240 mins,7.5
