POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_04342,COMP_4342,Shangri-La Hotels International,United Kingdom,Hotel Chain,2021,74795,64087,4.3,2710354900,214407336,5989,92,77,0.792,0.818,9502,260508806,84,66599,Hotels.com
POI_04343,COMP_4343,Peninsula Hotels,United Kingdom,Resort Management,2020,67305,48109,3.6,2110949286,380598786,5340,90,73,0.722,0.833,10852,169514463,63,58199,Multiple Platforms
POI_04344,COMP_4344,Peninsula Hotels Resorts,United States,Resort Management,2024,216674,173754,4.6,1907932750,200326934,4031,86,96,0.786,0.914,10061,345638197,78,70199,Direct Website
POI_04345,COMP_4345,Banyan Tree Hotels,United Kingdom,Hotel Chain,2023,13888,10865,4.1,3014363787,433448005,12000,80,69,0.673,0.873,18417,356321477,85,36521,Orbitz
POI_04346,COMP_4346,Anantara Hotels - Toronto,France,Resort Management,2020,15028,12647,4.0,310463353,58821858,610,77,76,0.853,0.857,962,28254256,69,63000,Travelocity
POI_04347,COMP_4347,Anantara Hotels,United States,Hotel Chain,2024,4926,3719,3.8,1464154871,185716603,2942,91,74,0.838,0.848,4547,226732510,64,60600,Vrbo
POI_04348,COMP_4348,Anantara Hotels International,France,Hotel Chain,2022,52993,42695,3.9,3618123122,335100023,9239,73,94,0.76,0.802,20149,520150884,85,61800,Booking.com
POI_04349,COMP_4349,Minor Hotels - Paris,United Kingdom,Hotel Chain,2022,86635,70677,3.9,1050873710,62275360,3084,77,78,0.828,0.849,5647,114105744,77,48009,Direct Website
POI_04350,COMP_4350,Minor Hotels,United States,Hotel Chain,2022,20203,15802,5.0,2445322035,241646409,4486,83,81,0.869,0.903,7914,202429509,82,75000,Direct Website
POI_04351,COMP_4351,Minor Hotels Ventures,United Kingdom,Hotel Chain,2023,97777,77675,4.1,1708279939,170630029,4392,92,76,0.728,0.847,10042,318350908,86,59145,HomeAway
POI_04352,COMP_4352,Centara Hotels & Resorts,United States,Resort Management,2022,70265,51801,5.0,80275969,8873058,998,96,85,0.841,0.896,1876,8429863,85,11622,Vrbo
POI_04353,COMP_4353,Marriott International,United Kingdom,Online Travel Agency,2022,24882,19068,3.6,268575657,37343174,830,88,73,0.806,0.856,1502,50161334,63,44403,Vrbo
POI_04354,COMP_4354,Hilton Worldwide - London,United States,Cruise Line,2024,67763,48222,3.8,598717298,108828686,4072,92,92,0.773,0.82,8435,77229586,81,18801,Multiple Platforms
POI_04355,COMP_4355,Hilton Worldwide,France,Destination Management,2024,97436,78335,4.5,561655918,64066575,1142,78,88,0.719,0.876,1809,57487620,80,69000,TripAdvisor
POI_04356,COMP_4356,InterContinental Hotels Group - Los Angeles,United Kingdom,Hotel Chain,2022,25846,21596,4.7,1177890153,83653134,2828,80,80,0.901,0.874,5671,231539905,73,71399,Hostelworld
POI_04357,COMP_4357,InterContinental Hotels Group,France,Hotel Chain,2020,1142,974,4.0,628284209,90718266,1309,91,85,0.874,0.791,3090,73229688,88,63000,Agoda
POI_04358,COMP_4358,Wyndham Hotels & Resorts - Los Angeles,France,Resort Management,2022,156701,130071,3.2,1241212667,71425155,3344,79,89,0.591,0.743,5582,115126291,81,53399,Multiple Platforms
POI_04359,COMP_4359,Wyndham Hotels & Resorts,United Kingdom,Hotel Chain,2021,113364,94525,4.0,1634774606,281196205,3965,75,82,0.796,0.857,8499,227085151,70,63000,Orbitz
POI_04360,COMP_4360,Accor,United States,Online Travel Agency,2024,218129,173277,4.2,1915150270,170355488,4375,87,75,0.828,0.845,7446,296574521,69,65400,Kayak
POI_04361,COMP_4361,Accor Holdings,United States,Adventure Tourism,2022,8991,7551,4.6,1010804576,52676861,1895,85,94,0.939,0.894,3157,96216772,91,70199,Booking.com
POI_04362,COMP_4362,Best Western Hotels & Resorts,France,Resort Management,2024,57737,43720,4.3,5555403568,759499477,12000,87,70,0.83,0.853,24453,1028973695,69,66599,Expedia
POI_04363,COMP_4363,Best Western Hotels & Resorts Ventures,United Kingdom,Resort Management,2023,1587,1274,4.1,4254552177,348455512,8495,87,89,0.704,0.835,14827,593957913,76,64199,Vrbo
POI_04364,COMP_4364,Hyatt Hotels Corporation,France,Hotel Chain,2023,40206,29531,4.0,810488056,82954868,1583,75,75,0.816,0.811,3798,135308108,78,63000,TripAdvisor
POI_04365,COMP_4365,Radisson Hotel Group,United Kingdom,Hotel Chain,2023,37381,28800,4.1,395587289,53508182,1315,88,97,0.861,0.835,2083,41754742,88,48723,Qunar
POI_04366,COMP_4366,Choice Hotels International,France,Resort Management,2021,198849,178362,4.4,3381000035,441000248,7143,84,74,0.798,0.908,11392,592273290,80,67800,Tuniu
POI_04367,COMP_4367,Expedia Group,United States,Eco-Tourism,2024,32877,23451,3.6,2381111414,460732619,4886,87,87,0.766,0.852,7690,325876976,81,58199,Travelocity
POI_04368,COMP_4368,Booking Holdings,United States,Online Travel Agency,2020,21546,18285,4.3,395842232,62127296,1017,89,82,0.71,0.816,1642,74688276,72,66599,Hotwire
POI_04369,COMP_4369,Airbnb - Toronto,France,Cruise Line,2023,15844,13033,3.4,256963701,42140120,623,79,79,0.629,0.782,893,39609187,66,55799,Qunar
POI_04370,COMP_4370,Airbnb,United States,Corporate Travel,2020,30487,22224,3.5,787884775,151592521,1944,83,75,0.849,0.801,4854,80951570,83,56999,Hostelworld
POI_04371,COMP_4371,TripAdvisor,United Kingdom,Destination Management,2023,97348,68352,3.9,3166541186,525206876,6597,85,89,0.667,0.883,9052,356874125,79,61800,Orbitz
POI_04372,COMP_4372,Carnival Corporation,France,Destination Management,2024,9514,6930,4.5,326826672,32859071,827,94,91,0.826,0.835,1492,36721143,92,69000,Qunar
POI_04373,COMP_4373,Carnival Corporation Travel,France,Online Travel Agency,2023,2242,1967,3.0,525095890,79342259,1398,74,64,0.578,0.738,2673,72204773,82,51000,Own Platform
POI_04374,COMP_4374,Royal Caribbean Group - Singapore,France,Hotel Chain,2023,61892,52038,3.4,1378126588,229364757,8045,87,85,0.63,0.815,14450,148060240,70,25218,Direct Website
POI_04375,COMP_4375,Royal Caribbean Group,United Kingdom,Eco-Tourism,2021,6837,5097,4.5,1369866293,252102226,2857,91,75,0.947,0.906,6853,252951167,92,69000,MakeMyTrip
POI_04376,COMP_4376,Norwegian Cruise Line,United Kingdom,Cruise Line,2024,234739,172498,4.5,686651121,96057791,2364,95,95,0.785,0.829,4606,80284117,88,50525,Vrbo
POI_04377,COMP_4377,TUI Group,France,Travel Agency,2024,61269,50263,4.8,2224230096,363663716,4736,82,98,0.941,0.874,10021,412680847,77,72600,Ctrip
POI_04378,COMP_4378,Thomas Cook,France,Tour Operator,2022,15688,11083,3.5,410448889,34916127,1576,74,85,0.724,0.799,2920,57146935,75,31911,Booking.com
POI_04379,COMP_4379,G Adventures,France,Corporate Travel,2024,17468,13070,5.0,319364603,40598342,627,81,100,0.775,0.885,1040,60595052,74,75000,Booking.com
POI_04380,COMP_4380,Intrepid Travel,France,Travel Agency,2021,29137,20723,2.9,309952960,36399741,866,76,81,0.686,0.799,2092,58601228,76,37631,Own Platform
POI_04381,COMP_4381,Intrepid Travel Travel,France,Online Travel Agency,2020,64147,55130,4.0,1331297694,188774637,2930,88,77,0.713,0.876,6233,128607735,87,63000,Booking.com
POI_04382,COMP_4382,Abercrombie & Kent - Rome,France,Cruise Line,2022,89149,62880,3.9,1972446924,272910390,5068,76,92,0.808,0.784,8635,267690428,85,61800,Agoda
POI_04383,COMP_4383,Abercrombie & Kent,United States,Destination Management,2024,103674,78300,3.2,132241135,20297054,277,78,81,0.625,0.814,596,22750252,71,53399,Orbitz
POI_04384,COMP_4384,Trafalgar Tours,United States,Tour Operator,2024,51326,38417,5.0,212018847,19290671,406,96,85,0.95,0.9,618,38691862,73,75000,Direct Website
POI_04385,COMP_4385,Contiki - Paris,United States,Travel Agency,2021,17125,14193,4.0,3248167932,544631479,7326,88,91,0.702,0.888,13169,451509434,79,63000,Orbitz
POI_04386,COMP_4386,Contiki,France,Corporate Travel,2023,20900,15073,4.2,970646521,173959945,2121,92,69,0.708,0.878,5093,122911559,68,65400,Ctrip
POI_04387,COMP_4387,Insight Vacations,United States,Online Travel Agency,2020,87541,70411,5.0,549944081,72109769,1326,92,81,0.825,0.9,2046,62956148,95,75000,Hotels.com
POI_04388,COMP_4388,Insight Vacations International,France,Cruise Line,2023,117995,90558,5.0,1483605004,204415940,3456,83,92,0.889,0.889,6662,188306863,76,75000,Orbitz
POI_04389,COMP_4389,Collette Tours,United Kingdom,Tour Operator,2022,74246,54325,4.1,2708931867,228580055,6980,87,97,0.674,0.888,16292,483045621,77,64199,Own Platform
POI_04390,COMP_4390,Collette Tours Hotels,France,Hotel Chain,2020,4885,3488,3.9,2039811696,297099585,4167,82,67,0.717,0.88,9062,399853936,87,61800,Direct Website
POI_04391,COMP_4391,Tauck - London,France,Resort Management,2021,3151,2271,3.9,581336880,37290878,1493,85,67,0.81,0.859,2856,115396790,66,61800,Ctrip
POI_04392,COMP_4392,Tauck,United Kingdom,Hotel Chain,2020,60986,44921,5.0,442874312,26787345,981,95,90,0.778,0.856,1742,50093824,88,75000,Qunar
POI_04393,COMP_4393,Globus,United States,Hotel Chain,2024,109974,84725,4.2,2615539167,437403282,6142,90,92,0.718,0.806,12508,467638546,70,65400,Vrbo
POI_04394,COMP_4394,Cosmos,France,Travel Agency,2022,89609,77843,4.1,944669934,119213784,2163,91,69,0.857,0.849,4541,164904930,78,64199,Hostelworld
POI_04395,COMP_4395,Gate 1 Travel,France,Online Travel Agency,2020,133692,99172,3.0,357372400,50375054,794,76,63,0.669,0.775,1833,59769652,73,51000,Multiple Platforms
POI_04396,COMP_4396,Grand Circle Travel - Miami,United States,Travel Agency,2022,29185,25943,3.7,645815828,94803844,1374,76,91,0.795,0.788,2795,71256894,82,59399,MakeMyTrip
POI_04397,COMP_4397,Grand Circle Travel,United Kingdom,Travel Agency,2020,42385,31034,4.1,2180076529,317201124,5247,75,85,0.826,0.885,8588,219136826,83,64199,Multiple Platforms
POI_04398,COMP_4398,Road Scholar,United Kingdom,Corporate Travel,2024,34242,25332,2.9,816351551,55799286,2024,79,70,0.641,0.78,3695,122290976,82,49800,Hostelworld
POI_04399,COMP_4399,Adventure Travel Trade Association,United Kingdom,Online Travel Agency,2024,5682,4344,3.1,300034217,18803675,814,87,63,0.738,0.782,1249,32185768,59,52200,Tuniu
POI_04400,COMP_4400,Adventure Travel Trade Association Tours,United States,Tour Operator,2024,12553,9680,3.3,80589520,9554003,205,85,69,0.733,0.751,362,13951311,69,54599,HomeAway
POI_04401,COMP_4401,Pacific Delight Tours - Dubai,United Kingdom,Tour Operator,2024,20724,15751,3.1,218200595,23523630,453,78,71,0.621,0.739,928,41301861,70,52200,Multiple Platforms
POI_04402,COMP_4402,Pacific Delight Tours,United Kingdom,Tour Operator,2020,46488,36055,3.9,1597246901,142138393,4002,75,84,0.803,0.815,9082,253905042,85,61800,Ctrip
POI_04403,COMP_4403,China Highlights - Dubai,France,Adventure Tourism,2020,26681,19158,3.4,501093138,27013137,2226,89,78,0.793,0.821,4291,52079171,79,25329,Hotels.com
POI_04404,COMP_4404,China Highlights,France,Hotel Chain,2024,1192,995,3.9,725368810,69193804,1642,90,90,0.784,0.844,2235,120639382,67,56865,Airbnb
POI_04405,COMP_4405,China Highlights Travel,United Kingdom,Online Travel Agency,2021,10481,7807,5.0,488334127,82348790,1098,88,90,0.841,0.865,2034,77681294,79,75000,Agoda
POI_04406,COMP_4406,Wendy Wu Tours,France,Tour Operator,2023,9620,6876,4.4,256285281,37940714,6113,93,86,0.797,0.907,11737,31722862,87,5738,Agoda
POI_04407,COMP_4407,Cox & Kings - Shanghai,France,Adventure Tourism,2024,19902,17537,3.7,273440959,42970951,685,75,78,0.664,0.787,1309,38672680,65,59399,Airbnb
POI_04408,COMP_4408,Cox & Kings,United Kingdom,Online Travel Agency,2022,40758,29105,4.6,530789095,46762785,1060,95,92,0.764,0.853,2345,93135831,77,68976,Airbnb
POI_04409,COMP_4409,Kuoni Travel,United States,Online Travel Agency,2024,20639,18531,3.9,194115123,12839449,409,78,87,0.68,0.83,828,33328403,86,61800,Vrbo
POI_04410,COMP_4410,Virgin Holidays - Hong Kong,United Kingdom,Tour Operator,2020,27901,22248,3.9,574952055,106271238,4135,79,67,0.724,0.847,7815,75847156,77,21404,Orbitz
POI_04411,COMP_4411,Virgin Holidays,United Kingdom,Cruise Line,2021,9442,7317,4.7,1183736365,203683809,2619,93,96,0.745,0.855,4804,183955239,72,71399,Trivago
POI_04412,COMP_4412,Jet2holidays - Dubai,United Kingdom,Eco-Tourism,2022,76492,58344,3.5,1050355893,179456562,2555,74,73,0.723,0.761,4924,87693449,78,56999,Travelocity
POI_04413,COMP_4413,Jet2holidays,France,Resort Management,2021,6201,5327,3.9,828395485,71417819,3330,89,66,0.665,0.79,7099,94480463,87,32934,Booking.com
POI_04414,COMP_4414,On The Beach,France,Travel Agency,2022,43410,30517,3.8,660748898,54690530,1803,76,70,0.71,0.853,3821,114084849,82,50684,MakeMyTrip
POI_04415,COMP_4415,Travelzoo,France,Travel Agency,2021,11694,9581,3.2,365294461,25719518,2773,80,82,0.797,0.752,3627,37790844,67,16632,Agoda
POI_04416,COMP_4416,Secret Escapes - New York,France,Travel Agency,2023,38661,32962,3.0,379749732,74362829,936,82,79,0.679,0.814,2308,40518802,80,51000,Orbitz
POI_04417,COMP_4417,Secret Escapes,United States,Cruise Line,2020,75078,59205,3.1,1158452831,85886026,2836,85,67,0.676,0.8,5969,192255333,66,52200,Booking.com
POI_04418,COMP_4418,Secret Escapes Hotels,United States,Resort Management,2024,175580,123590,3.7,160158946,12114436,558,78,89,0.741,0.82,1081,30481838,85,36103,Agoda
POI_04419,COMP_4419,Luxury Gold,United States,Resort Management,2021,9716,8675,4.1,867202454,96095683,1816,74,72,0.697,0.81,2606,105253110,83,60483,Hotels.com
POI_04420,COMP_4420,Scenic Luxury Cruises - Tokyo,France,Cruise Line,2021,86970,77471,3.0,627360426,73049425,2853,69,78,0.727,0.783,5292,78075145,61,27943,Agoda
POI_04421,COMP_4421,Scenic Luxury Cruises,United States,Cruise Line,2024,28448,23957,3.9,1803380387,172443949,4224,77,93,0.677,0.87,7499,159579595,85,61800,Hotels.com
POI_04422,COMP_4422,Scenic Luxury Cruises Holdings,France,Cruise Line,2023,153817,137008,3.7,159126401,29247694,1873,78,75,0.818,0.774,4142,16644159,86,10143,Priceline
POI_04423,COMP_4423,Emerald Waterways - Sydney,United States,Hotel Chain,2022,93808,82754,4.2,446477795,75469062,1140,79,79,0.754,0.818,2785,61852680,86,57191,Direct Website
POI_04424,COMP_4424,Emerald Waterways,United Kingdom,Destination Management,2023,29253,24778,4.1,129898590,15559365,318,85,72,0.776,0.895,486,15685870,75,64199,Kayak
POI_04425,COMP_4425,Avalon Waterways,United States,Tour Operator,2021,17276,13138,3.7,1762795699,297010655,3795,78,72,0.671,0.852,5790,239630962,72,59399,Own Platform
POI_04426,COMP_4426,Avalon Waterways Resorts,France,Hotel Chain,2021,104185,93505,3.5,511611043,31526736,1066,89,80,0.736,0.762,2663,77700536,71,56999,Elong
POI_04427,COMP_4427,Viking Cruises,United Kingdom,Cruise Line,2022,125237,98272,4.1,832904021,116673734,2575,75,78,0.72,0.877,4887,136655907,88,47665,Hostelworld
POI_04428,COMP_4428,Viking Cruises Resorts,United Kingdom,Hotel Chain,2020,116082,102359,4.0,971721891,146174428,2510,77,69,0.684,0.816,4814,113299279,77,59127,Hotels.com
POI_04429,COMP_4429,Crystal Cruises - Dubai,United States,Cruise Line,2023,96429,84365,3.6,278858120,17713993,645,90,78,0.804,0.846,1240,37790584,80,58199,Booking.com
POI_04430,COMP_4430,Crystal Cruises,United States,Cruise Line,2024,191978,162730,3.0,1430893906,252001292,3357,71,83,0.775,0.823,5126,116060371,62,51000,Elong
POI_04431,COMP_4431,Regent Seven Seas,United Kingdom,Travel Agency,2022,2095,1635,3.6,773260557,92265545,2366,88,66,0.76,0.816,4639,70280993,69,46286,Hotwire
POI_04432,COMP_4432,Regent Seven Seas Experiences,United Kingdom,Tour Operator,2024,57322,41749,4.5,374822604,55972284,948,83,86,0.745,0.884,1755,72327835,74,69000,Kayak
POI_04433,COMP_4433,Seabourn - Barcelona,France,Resort Management,2022,53891,45349,4.5,386268871,66153652,1962,96,76,0.754,0.894,3153,39366203,83,28909,Ctrip
POI_04434,COMP_4434,Seabourn,United Kingdom,Corporate Travel,2024,32041,28024,4.1,317139265,29422851,761,84,74,0.744,0.827,1042,25638924,75,64199,Travelocity
POI_04435,COMP_4435,Club Med,France,Hotel Chain,2021,9251,7515,4.3,2604967125,252080172,5333,77,95,0.875,0.883,9574,365693603,77,66599,Qunar
POI_04436,COMP_4436,Sandals Resorts - London,France,Hotel Chain,2022,98761,71468,3.7,84523627,15280416,776,82,89,0.639,0.846,1639,16339627,72,13423,HomeAway
POI_04437,COMP_4437,Sandals Resorts,United Kingdom,Resort Management,2023,6121,4835,3.9,1516683539,219008682,3044,74,71,0.682,0.863,5559,134609426,75,61800,HomeAway
POI_04438,COMP_4438,Beaches Resorts - Miami,United States,Resort Management,2023,35932,28919,3.8,313075641,55028186,631,82,79,0.841,0.831,1425,53860288,81,60600,Ctrip
POI_04439,COMP_4439,Beaches Resorts,France,Resort Management,2022,145648,122749,4.0,555565123,74621717,1094,88,81,0.698,0.863,1546,99561932,77,63000,Direct Website
POI_04440,COMP_4440,RIU Hotels & Resorts,United Kingdom,Hotel Chain,2021,81492,59909,3.8,190645975,28430693,995,90,91,0.88,0.808,1448,28583293,86,25549,Priceline
POI_04441,COMP_4441,Atlantis Resorts - London,United Kingdom,Resort Management,2021,76240,66462,5.0,435015927,33776316,933,97,84,0.884,0.854,1496,38266937,79,75000,Expedia
POI_04442,COMP_4442,Atlantis Resorts,United Kingdom,Resort Management,2023,212441,158258,4.8,1526903949,158745848,3243,90,79,0.797,0.852,7922,124742191,77,72600,Elong
POI_04443,COMP_4443,Four Seasons Hotels,United Kingdom,Resort Management,2021,43713,34083,3.5,924322915,65745297,2533,89,85,0.624,0.77,4428,102396898,74,46321,Own Platform
POI_04444,COMP_4444,Ritz-Carlton - Barcelona,United Kingdom,Adventure Tourism,2024,28047,21060,4.6,686330137,56301923,1746,78,83,0.861,0.925,3962,110490542,92,69088,Airbnb
POI_04445,COMP_4445,Ritz-Carlton,United Kingdom,Corporate Travel,2022,62622,56329,4.1,415035433,61909045,865,78,71,0.795,0.859,1645,63604608,79,64199,HomeAway
POI_04446,COMP_4446,Mandarin Oriental,United States,Adventure Tourism,2020,37449,26715,4.0,738908797,43204108,1931,91,77,0.69,0.863,3215,108681850,79,63000,Own Platform
POI_04447,COMP_4447,Aman Resorts - Tokyo,United States,Resort Management,2022,18128,12974,3.6,1350342751,81504194,2906,83,71,0.778,0.848,4939,241296045,73,58199,Trivago
POI_04448,COMP_4448,Aman Resorts,United Kingdom,Resort Management,2024,11037,7961,4.5,283973439,56595313,741,82,78,0.839,0.865,1558,29917203,90,64745,Direct Website
POI_04449,COMP_4449,Aman Resorts International,United States,Resort Management,2022,9184,7039,3.5,1684508209,97806201,3548,76,85,0.801,0.857,5109,229676897,71,56999,Vrbo
POI_04450,COMP_4450,Six Senses,France,Online Travel Agency,2024,17103,14084,4.5,522241302,44540368,2029,87,79,0.847,0.823,3480,102721208,81,44530,Ctrip
POI_04451,COMP_4451,Rosewood Hotels,United States,Hotel Chain,2021,13563,11816,4.1,3241170495,203483118,7104,74,79,0.783,0.865,12643,582121283,90,56744,Tuniu
POI_04452,COMP_4452,Belmond,United States,Eco-Tourism,2020,6563,5111,4.0,3706493218,684910183,7583,78,87,0.806,0.857,18741,603842013,80,63000,Ctrip
POI_04453,COMP_4453,Soneva,United States,Eco-Tourism,2022,15784,12718,3.7,262651195,50791453,684,86,86,0.841,0.826,1064,25815758,66,59399,Hotwire
POI_04454,COMP_4454,One&Only Resorts,United Kingdom,Hotel Chain,2022,51470,39805,5.0,1136582184,167541923,2789,88,82,0.95,0.921,5505,144286121,90,75000,Airbnb
POI_04455,COMP_4455,Jumeirah Group - New York,United States,Hotel Chain,2022,58111,44029,4.1,957569426,186723642,2247,87,85,0.851,0.834,5348,143033338,67,64199,Booking.com
POI_04456,COMP_4456,Jumeirah Group,United Kingdom,Cruise Line,2021,240236,189771,3.6,1173552706,164749382,2471,74,93,0.744,0.767,4545,193181709,78,58199,Hostelworld
POI_04457,COMP_4457,Fairmont Hotels,United States,Hotel Chain,2022,51343,35942,5.0,1532676512,146269944,3012,88,84,0.95,0.899,3996,169354567,87,75000,MakeMyTrip
POI_04458,COMP_4458,Shangri-La Hotels,United States,Resort Management,2020,189012,151976,4.1,479980601,94265661,1210,88,83,0.869,0.852,2006,66286148,76,64199,Multiple Platforms
POI_04459,COMP_4459,Peninsula Hotels - New York,United States,Resort Management,2021,130819,115094,3.4,259353053,26936079,2161,82,74,0.719,0.793,3669,39350321,78,16819,Orbitz
POI_04460,COMP_4460,Peninsula Hotels,United States,Resort Management,2024,59024,48171,3.5,4539581097,248833029,12000,84,82,0.718,0.812,17205,711349851,70,56999,Multiple Platforms
POI_04461,COMP_4461,Banyan Tree Hotels - Dubai,United States,Resort Management,2022,15421,12716,2.6,585237898,83404819,2523,72,69,0.59,0.742,3817,63643378,67,26067,Own Platform
POI_04462,COMP_4462,Banyan Tree Hotels,United Kingdom,Hotel Chain,2020,55049,47400,4.0,314668931,58355153,1821,81,71,0.704,0.805,4009,48278188,89,23252,MakeMyTrip
POI_04463,COMP_4463,Anantara Hotels - Toronto,France,Resort Management,2021,61158,43088,3.0,393959872,39706556,2031,73,77,0.615,0.786,4212,45276820,80,21928,Travelocity
POI_04464,COMP_4464,Anantara Hotels,United States,Hotel Chain,2022,74979,66475,3.3,631925581,81545956,1370,74,71,0.733,0.751,3387,53414442,66,54599,Kayak
POI_04465,COMP_4465,Anantara Hotels Tours,United States,Hotel Chain,2020,22325,17592,3.5,1295770950,225430452,2703,76,65,0.793,0.767,5014,212264502,84,56999,Kayak
POI_04466,COMP_4466,Minor Hotels - Miami,United Kingdom,Resort Management,2021,11664,9868,4.1,3724320765,696219851,8075,81,96,0.783,0.873,12778,424159512,69,64199,Elong
POI_04467,COMP_4467,Minor Hotels,France,Resort Management,2024,55283,42159,3.6,836774308,156628509,1762,89,79,0.697,0.787,2696,114697074,82,58199,Travelocity
POI_04468,COMP_4468,Centara Hotels & Resorts - Rome,United Kingdom,Hotel Chain,2021,18751,15101,3.6,240697083,18307346,641,80,80,0.739,0.862,1345,29869576,69,58199,Ctrip
POI_04469,COMP_4469,Centara Hotels & Resorts,United Kingdom,Resort Management,2023,6401,4820,4.5,842403377,119210380,1662,83,91,0.715,0.916,2392,68636333,82,69000,Hotels.com
POI_04470,COMP_4470,Marriott International,United States,Online Travel Agency,2020,98307,73711,3.5,789274682,127488627,1606,90,68,0.63,0.767,3253,75584145,80,56999,Hostelworld
POI_04471,COMP_4471,Hilton Worldwide - Barcelona,United States,Resort Management,2022,87754,74062,4.3,528441812,56539479,1090,82,90,0.775,0.887,2278,75819699,81,66599,Priceline
POI_04472,COMP_4472,Hilton Worldwide,United States,Corporate Travel,2024,38039,31908,3.8,1844984080,235543685,8186,90,84,0.692,0.823,15510,332627635,77,34343,MakeMyTrip
POI_04473,COMP_4473,InterContinental Hotels Group,United States,Resort Management,2022,73326,64378,3.5,2952433652,432404775,5936,75,84,0.745,0.826,9819,239373027,85,56999,Trivago
POI_04474,COMP_4474,Wyndham Hotels & Resorts - Miami,United States,Hotel Chain,2021,12217,9245,3.8,100269596,14948761,873,73,68,0.809,0.843,1295,10643243,77,17784,Elong
POI_04475,COMP_4475,Wyndham Hotels & Resorts,United Kingdom,Resort Management,2023,172924,155431,5.0,318355682,63161783,593,96,92,0.87,0.867,1122,57596695,91,75000,Vrbo
POI_04476,COMP_4476,Wyndham Hotels & Resorts International,United States,Hotel Chain,2024,70944,57753,3.4,4930373297,933872089,10275,84,68,0.719,0.829,23645,926507483,66,55799,Multiple Platforms
POI_04477,COMP_4477,Accor - London,United Kingdom,Corporate Travel,2020,2354,2063,4.5,261245044,31126531,547,81,98,0.724,0.886,958,26413034,93,69000,Airbnb
POI_04478,COMP_4478,Accor,United Kingdom,Corporate Travel,2022,42823,37041,4.6,782211922,147129040,1772,90,73,0.85,0.9,3155,115822598,78,70199,Hotels.com
POI_04479,COMP_4479,Best Western Hotels & Resorts,United Kingdom,Resort Management,2020,19920,16376,3.9,1999744425,352433944,3917,80,81,0.774,0.829,5566,331300143,87,61800,Ctrip
POI_04480,COMP_4480,Best Western Hotels & Resorts International,United States,Resort Management,2020,49371,35314,4.0,506976454,29403629,1219,89,69,0.853,0.825,1867,82248753,84,63000,Qunar
POI_04481,COMP_4481,Hyatt Hotels Corporation,United States,Hotel Chain,2024,5019,4384,3.7,444198376,72480642,908,74,72,0.875,0.804,1554,76405832,74,59399,Own Platform
POI_04482,COMP_4482,Hyatt Hotels Corporation International,United States,Resort Management,2021,28154,22633,3.7,869961545,112485771,1976,73,77,0.776,0.847,2754,109300020,70,59399,Hotels.com
POI_04483,COMP_4483,Radisson Hotel Group - Bangkok,United States,Resort Management,2023,65585,49108,4.0,508861800,50859294,1307,75,70,0.778,0.865,2523,48104941,74,63000,Airbnb
POI_04484,COMP_4484,Radisson Hotel Group,United Kingdom,Hotel Chain,2020,20455,14775,3.9,239996052,16733361,2009,75,69,0.855,0.882,4178,41169840,85,17636,Hotels.com
POI_04485,COMP_4485,Choice Hotels International - Rome,United Kingdom,Resort Management,2020,72880,54329,4.4,469923761,84331715,930,95,93,0.758,0.827,2130,89463058,74,67800,Multiple Platforms
POI_04486,COMP_4486,Choice Hotels International,United Kingdom,Hotel Chain,2024,124474,89891,4.8,102351939,6812340,228,89,99,0.833,0.87,347,18718197,87,72600,Tuniu
POI_04487,COMP_4487,Expedia Group - Bangkok,United Kingdom,Eco-Tourism,2024,18228,14413,3.8,108491995,21137563,227,80,82,0.837,0.783,552,17264130,78,60600,Elong
POI_04488,COMP_4488,Expedia Group,United Kingdom,Travel Agency,2020,56588,42391,4.4,419637996,71299132,1002,79,97,0.749,0.904,1700,58853259,81,67800,Hostelworld
POI_04489,COMP_4489,Booking Holdings,United States,Resort Management,2022,59739,52208,3.8,1439218159,119799899,3443,84,80,0.768,0.864,5904,265015473,68,60600,Travelocity
POI_04490,COMP_4490,Airbnb,United States,Cruise Line,2020,94540,69986,4.2,5962866224,446406379,11975,84,74,0.914,0.896,17688,765421066,79,65400,MakeMyTrip
POI_04491,COMP_4491,TripAdvisor,United States,Destination Management,2023,114969,90096,4.5,923466868,136525916,2019,79,84,0.802,0.895,4383,141469898,93,69000,Expedia
POI_04492,COMP_4492,TripAdvisor Group,United States,Tour Operator,2022,113377,98443,4.9,5190691250,601078066,11120,79,91,0.881,0.936,15833,987984490,95,73800,Hostelworld
POI_04493,COMP_4493,Carnival Corporation - Los Angeles,France,Online Travel Agency,2024,68876,60000,4.1,213586653,30837171,2195,92,76,0.806,0.865,4166,25301737,87,13720,Vrbo
POI_04494,COMP_4494,Carnival Corporation,United States,Travel Agency,2022,100792,78306,4.8,127674260,20553177,244,83,79,0.899,0.894,335,17841606,76,72600,Kayak
POI_04495,COMP_4495,Carnival Corporation Ventures,United States,Online Travel Agency,2020,92265,79013,3.4,582327027,71236093,1361,77,79,0.729,0.812,1975,112518902,64,55799,Expedia
