POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience
POI_04064,Business,73873,36-45,Russia,66.2,4.1,10150,382,60,Bus/Coach,104.7,Excellent
POI_04065,Friends Group,22716,26-35,United States,64.9,3.8,3025,275,79,Flight,95.5,Good
POI_04066,Family,20125,36-45,UAE,64.2,3.4,2567,383,89,Flight,104.5,Good
POI_04067,Family,113850,46-55,Mexico,81.9,4.5,16280,491,71,Flight,57.6,Outstanding
POI_04068,Family,113769,36-45,France,73.9,4.3,15950,533,79,Flight,140.1,Excellent
POI_04069,Solo,135733,18-25,Germany,57.2,3.2,16939,200,51,Bus/Coach,102.8,Good
POI_04070,Family,81685,46-55,Germany,83.3,4.9,12138,512,80,Flight,112.0,Outstanding
POI_04071,Solo,46892,18-25,South Korea,72.3,3.9,6311,162,67,Car/Road Trip,92.8,Excellent
POI_04072,Couple,47110,36-45,Canada,79.2,4.1,6472,498,81,Car/Road Trip,113.3,Excellent
POI_04073,Family,48681,36-45,United States,59.1,3.7,6416,464,65,Flight,99.2,Good
POI_04074,Family,77119,46-55,Russia,68.7,4.1,10596,508,65,Flight,73.9,Excellent
POI_04075,Friends Group,52927,18-25,Germany,57.8,3.4,6753,159,89,Flight,87.4,Good
POI_04076,Solo,216083,18-25,Canada,78.5,4.3,30294,214,65,Flight,108.5,Excellent
POI_04077,Couple,108109,36-45,United Kingdom,81.8,4.4,15308,456,69,Flight,109.3,Outstanding
POI_04078,Solo,62592,26-35,South Korea,78.7,4.8,9213,275,76,Car/Road Trip,82.6,Outstanding
POI_04079,Couple,45460,46-55,France,63.4,4.0,6182,464,66,Flight,117.3,Good
POI_04080,Family,31914,36-45,UAE,64.4,4.0,4340,271,65,Car/Road Trip,106.5,Good
POI_04081,Couple,71844,46-55,Russia,79.7,4.3,10072,603,80,Flight,108.0,Excellent
POI_04082,Family,108734,46-55,Netherlands,76.1,4.0,14787,645,81,Car/Road Trip,168.4,Excellent
POI_04083,Solo,185737,18-25,South Korea,86.6,4.7,27080,167,70,Car/Road Trip,115.2,Outstanding
POI_04084,Couple,91894,46-55,United States,50.1,3.3,11597,571,70,Flight,104.8,Average
POI_04085,Family,15860,46-55,United States,75.1,4.7,2312,501,73,Flight,60.4,Outstanding
POI_04086,Friends Group,50756,26-35,Others,75.7,4.4,7187,249,73,Flight,45.0,Excellent
POI_04087,Friends Group,54383,26-35,Canada,74.1,4.1,7472,243,62,Train,54.9,Excellent
POI_04088,Friends Group,209200,26-35,United States,84.6,4.4,29622,293,66,Car/Road Trip,133.9,Outstanding
POI_04089,Couple,161974,46-55,Others,68.4,4.0,22028,851,75,Flight,164.9,Excellent
POI_04090,Business,207464,36-45,Germany,74.5,4.2,28796,617,75,Flight,120.2,Excellent
POI_04091,Family,29003,36-45,Brazil,45.7,3.0,3538,387,86,Flight,138.7,Average
POI_04092,Couple,30626,36-45,Canada,65.2,4.0,4165,332,75,Car/Road Trip,5.6,Good
POI_04093,Couple,54915,36-45,Canada,47.7,3.2,6853,298,59,Bus/Coach,83.5,Average
POI_04094,Business,109011,46-55,Switzerland,67.3,3.7,14367,604,66,Car/Road Trip,137.5,Good
POI_04095,Family,96130,36-45,Spain,71.8,4.0,13073,428,74,Flight,142.8,Excellent
POI_04096,Family,132534,36-45,Others,52.9,3.2,16540,768,53,Cruise,189.6,Average
POI_04097,Family,73741,36-45,China,59.3,3.3,9306,522,56,Cruise,131.8,Good
POI_04098,Family,49841,36-45,Japan,66.7,3.5,6429,482,74,Train,127.5,Good
POI_04099,Couple,97659,46-55,South Korea,67.1,4.0,13281,682,69,Flight,147.5,Good
POI_04100,Friends Group,106133,26-35,Italy,57.4,3.4,13542,440,77,Flight,105.0,Good
POI_04101,Couple,75530,46-55,France,56.6,3.5,9743,529,70,Car/Road Trip,98.4,Good
POI_04102,Friends Group,234059,26-35,Canada,85.6,4.6,33798,455,61,Car/Road Trip,324.3,Outstanding
POI_04103,Couple,170252,36-45,Germany,66.7,4.1,23392,503,70,Flight,167.8,Excellent
POI_04104,Friends Group,37608,26-35,Canada,90.4,5.0,5641,230,65,Car/Road Trip,77.7,Outstanding
POI_04105,Family,65154,36-45,United States,66.9,4.0,8860,268,84,Car/Road Trip,1.3,Good
POI_04106,Solo,44595,56-65,South Korea,64.1,3.4,5690,928,78,Flight,122.2,Good
POI_04107,Solo,27480,65+,Others,68.2,4.2,3814,548,66,Flight,10.4,Excellent
POI_04108,Business,82500,36-45,Brazil,82.1,4.6,11913,393,72,Train,97.1,Outstanding
POI_04109,Solo,35588,18-25,United Kingdom,67.4,3.5,4590,151,87,Flight,45.4,Good
POI_04110,Solo,20383,26-35,Germany,70.1,4.2,2829,221,76,Flight,48.6,Excellent
POI_04111,Family,135045,36-45,Brazil,71.3,4.4,19122,653,78,Flight,140.0,Excellent
POI_04112,Family,26095,36-45,Others,64.6,3.8,3475,291,60,Car/Road Trip,10.2,Good
POI_04113,Family,45324,46-55,Japan,66.6,3.7,5973,452,69,Bus/Coach,3.6,Good
POI_04114,Couple,96021,46-55,United Kingdom,65.5,4.2,13327,855,64,Car/Road Trip,197.1,Excellent
POI_04115,Solo,255089,18-25,China,65.6,4.0,34692,327,81,Flight,180.8,Good
POI_04116,Couple,45663,36-45,India,79.4,4.6,6593,309,68,Car/Road Trip,35.1,Outstanding
POI_04117,Family,190745,46-55,United States,77.2,4.7,27810,354,73,Car/Road Trip,3.2,Outstanding
POI_04118,Solo,3680,56-65,Netherlands,64.2,3.5,474,481,71,Flight,42.7,Good
POI_04119,Couple,35457,36-45,Australia,64.2,4.0,4822,329,53,Bus/Coach,4.0,Good
POI_04120,Couple,53983,26-35,United Kingdom,46.4,3.0,6585,316,81,Flight,40.4,Average
POI_04121,Couple,155353,36-45,UAE,89.5,4.8,22867,302,50,Bus/Coach,2.7,Outstanding
POI_04122,Couple,37202,26-35,Others,55.3,3.5,4799,314,83,Flight,3.4,Good
POI_04123,Family,67824,36-45,China,58.3,3.4,8654,351,66,Flight,0.8,Good
POI_04124,Couple,42617,26-35,Canada,76.6,4.7,6213,209,77,Train,36.5,Outstanding
POI_04125,Couple,262530,56-65,United States,73.6,3.9,35336,1121,78,Train,312.6,Excellent
POI_04126,Family,77887,36-45,France,59.7,3.9,10483,364,81,Flight,18.0,Good
POI_04127,Solo,176057,18-25,Germany,54.3,3.3,22218,142,84,Train,2.0,Good
POI_04128,Family,11241,36-45,France,49.2,3.3,1418,339,75,Flight,72.1,Average
POI_04129,Couple,27627,36-45,France,76.3,4.2,3834,301,78,Car/Road Trip,5.2,Excellent
POI_04130,Family,30914,46-55,Mexico,61.8,3.9,4161,550,81,Flight,78.9,Good
POI_04131,Solo,32449,56-65,Germany,54.5,3.5,4185,767,69,Cruise,8.7,Good
POI_04132,Friends Group,180990,26-35,Canada,72.6,4.5,25881,269,60,Train,98.7,Excellent
POI_04133,Couple,14610,26-35,Germany,59.8,3.7,1925,230,57,Multiple Modes,5.8,Good
POI_04134,Family,127378,36-45,Netherlands,59.8,3.6,16610,925,71,Flight,177.6,Good
POI_04135,Business,123920,36-45,Spain,57.8,3.6,16159,354,86,Flight,1.2,Good
POI_04136,Solo,141008,26-35,Others,59.7,3.6,18387,341,72,Train,112.2,Good
POI_04137,Friends Group,15692,18-25,South Korea,56.9,3.7,2068,143,82,Flight,58.6,Good
POI_04138,Couple,45353,46-55,China,61.1,3.7,5977,696,66,Cruise,5.1,Good
POI_04139,Family,22793,36-45,United Kingdom,78.6,4.4,3227,400,73,Flight,6.8,Excellent
POI_04140,Business,42343,36-45,Russia,62.9,3.3,5343,279,77,Train,5.5,Good
POI_04141,Couple,34379,26-35,United Kingdom,63.3,3.9,4627,276,75,Flight,2.3,Good
POI_04142,Family,92115,36-45,Japan,84.0,4.5,13172,396,83,Flight,64.4,Outstanding
POI_04143,Solo,121721,26-35,China,68.7,3.9,16383,241,88,Flight,46.7,Good
POI_04144,Friends Group,167194,18-25,Russia,71.5,4.3,23440,119,80,Car/Road Trip,1.8,Excellent
POI_04145,Family,24100,36-45,Germany,48.2,3.2,3007,393,65,Flight,6.6,Average
POI_04146,Solo,56806,56-65,India,77.1,4.1,7805,668,69,Flight,9.1,Excellent
POI_04147,Family,55505,36-45,Canada,52.6,3.0,6771,398,80,Flight,50.6,Average
POI_04148,Couple,68350,36-45,Germany,56.7,3.4,8721,316,78,Car/Road Trip,114.6,Good
POI_04149,Friends Group,136787,18-25,Germany,68.8,4.3,19177,162,69,Bus/Coach,150.1,Excellent
POI_04150,Family,34744,36-45,United Kingdom,72.2,4.1,4773,346,59,Bus/Coach,5.2,Excellent
POI_04151,Family,29150,36-45,South Korea,64.0,4.1,4005,443,72,Flight,17.8,Good
POI_04152,Family,11067,36-45,Australia,68.1,3.9,1489,310,75,Car/Road Trip,31.0,Good
POI_04153,Family,189583,36-45,Singapore,60.7,3.8,25252,396,72,Flight,2.1,Good
POI_04154,Solo,71871,18-25,China,90.9,4.9,10680,117,68,Train,66.7,Outstanding
POI_04155,Family,19499,36-45,Germany,59.6,3.5,2515,368,76,Flight,110.3,Good
POI_04156,Family,121636,46-55,France,79.5,4.4,17223,694,79,Flight,149.1,Excellent
POI_04157,Family,29310,36-45,Russia,77.8,4.4,4150,370,80,Flight,40.2,Excellent
POI_04158,Couple,117117,36-45,France,64.8,3.5,15108,286,61,Car/Road Trip,1.8,Good
POI_04159,Family,59714,36-45,Italy,66.5,4.0,8121,457,89,Flight,128.6,Good
POI_04160,Couple,69298,26-35,France,74.1,4.7,10103,239,69,Car/Road Trip,70.8,Outstanding
POI_04161,Family,53820,36-45,South Korea,66.8,4.2,7470,343,82,Car/Road Trip,2.8,Excellent
POI_04162,Couple,74602,46-55,Japan,79.0,4.9,11085,386,83,Car/Road Trip,67.9,Outstanding
POI_04163,Couple,202266,46-55,Canada,64.3,4.1,27791,775,69,Bus/Coach,294.0,Good
POI_04164,Couple,33861,46-55,United Kingdom,62.5,3.7,4462,601,75,Flight,4.5,Good
POI_04165,Couple,14381,46-55,Canada,68.1,4.2,1996,509,85,Flight,70.5,Excellent
POI_04166,Family,132117,36-45,Spain,66.1,4.1,18152,457,71,Flight,69.2,Excellent
POI_04167,Friends Group,166303,18-25,United States,52.5,3.3,20987,294,68,Bus/Coach,270.9,Good
POI_04168,Couple,141711,65+,Canada,54.4,3.6,18479,862,65,Train,202.3,Good
POI_04169,Solo,63013,18-25,Spain,70.2,4.2,8746,154,80,Flight,1.2,Excellent
POI_04170,Solo,222914,65+,Others,84.3,4.5,31876,1237,71,Flight,172.3,Outstanding
POI_04171,Friends Group,198650,26-35,France,67.6,4.3,27850,286,80,Flight,0.8,Excellent
POI_04172,Couple,41517,36-45,Others,65.2,3.8,5530,428,85,Flight,52.9,Good
POI_04173,Couple,46656,26-35,Spain,73.5,4.4,6606,293,85,Flight,5.5,Excellent
POI_04174,Business,65276,36-45,Germany,69.9,4.5,9334,277,76,Train,57.9,Excellent
POI_04175,Solo,70014,18-25,Italy,70.7,3.8,9325,128,83,Car/Road Trip,89.0,Good
POI_04176,Family,40681,36-45,Germany,63.6,3.2,5076,454,66,Car/Road Trip,169.8,Good
POI_04177,Couple,105895,36-45,China,77.2,4.4,14994,300,80,Car/Road Trip,107.1,Excellent
POI_04178,Couple,74671,36-45,UAE,61.4,3.3,9423,371,77,Flight,80.7,Good
POI_04179,Couple,61308,26-35,South Korea,61.0,3.8,8166,275,87,Flight,72.7,Good
POI_04180,Family,125074,36-45,Others,78.7,4.3,17535,489,89,Flight,153.0,Excellent
POI_04181,Family,135752,46-55,United States,58.0,3.0,16561,777,73,Flight,199.0,Average
POI_04182,Friends Group,38554,26-35,China,61.1,3.2,4811,244,79,Flight,108.2,Good
POI_04183,Family,160004,36-45,Others,79.8,4.8,23552,592,69,Flight,149.7,Outstanding
POI_04184,Couple,164821,46-55,United States,67.2,4.2,22877,553,79,Flight,3.0,Excellent
POI_04185,Family,67795,46-55,China,65.8,3.7,8935,547,87,Flight,2.6,Good
POI_04186,Friends Group,29075,26-35,Others,78.6,4.4,4117,209,78,Flight,19.2,Excellent
POI_04187,Couple,205788,46-55,Australia,70.8,4.1,28275,707,67,Flight,144.0,Excellent
POI_04188,Solo,104084,65+,Germany,53.1,3.1,12843,499,68,Flight,45.9,Average
POI_04189,Family,59656,36-45,Germany,59.7,3.9,8029,357,74,Flight,73.5,Good
POI_04190,Couple,78524,36-45,Switzerland,62.2,3.9,10569,423,73,Flight,63.2,Good
POI_04191,Business,35165,36-45,United States,57.3,3.3,4437,458,79,Flight,89.6,Good
POI_04192,Business,118086,26-35,Germany,65.0,3.6,15398,292,68,Flight,2.0,Good
POI_04193,Solo,90292,26-35,China,72.0,4.5,12911,312,81,Flight,64.2,Excellent
POI_04194,Solo,207142,18-25,China,66.5,3.6,27011,365,65,Flight,129.0,Good
POI_04195,Business,52022,26-35,India,85.5,5.0,7803,296,65,Flight,31.0,Outstanding
POI_04196,Solo,120941,56-65,China,82.2,4.4,17125,713,77,Flight,72.9,Outstanding
POI_04197,Couple,64855,26-35,Spain,66.5,3.9,8729,204,84,Car/Road Trip,95.4,Good
POI_04198,Family,7942,46-55,Others,71.4,4.3,1113,409,72,Train,84.1,Excellent
POI_04199,Family,36507,46-55,United States,72.3,4.2,5067,414,76,Flight,18.4,Excellent
POI_04200,Couple,36819,26-35,United States,71.4,4.1,5058,294,66,Flight,65.5,Excellent
POI_04201,Family,80172,36-45,Germany,49.1,2.8,9556,401,61,Train,145.6,Average
POI_04202,Friends Group,44946,18-25,Germany,53.3,3.4,5735,181,74,Flight,74.7,Good
POI_04203,Family,66793,46-55,China,81.1,4.7,9738,442,65,Bus/Coach,84.3,Outstanding
POI_04204,Family,178181,36-45,China,67.1,3.8,23733,612,76,Flight,137.0,Good
POI_04205,Business,72728,36-45,France,69.9,4.1,9992,371,86,Flight,91.4,Excellent
POI_04206,Solo,46377,18-25,Japan,68.5,3.7,6112,146,74,Flight,95.6,Good
POI_04207,Solo,144610,26-35,Brazil,81.1,4.6,20881,283,74,Flight,71.6,Outstanding
POI_04208,Business,201165,26-35,France,74.2,4.3,28203,382,81,Flight,137.6,Excellent
POI_04209,Friends Group,121134,26-35,Germany,83.3,5.0,18170,203,67,Multiple Modes,53.8,Outstanding
POI_04210,Family,130294,36-45,United Kingdom,75.5,4.6,18814,294,61,Bus/Coach,135.3,Outstanding
POI_04211,Family,186436,36-45,Germany,66.8,3.7,24572,517,88,Flight,122.9,Good
POI_04212,Couple,103549,46-55,Others,70.3,4.5,14807,467,66,Car/Road Trip,27.7,Excellent
POI_04213,Couple,43611,36-45,Australia,68.7,3.9,5870,290,53,Bus/Coach,3.5,Good
POI_04214,Family,213407,36-45,Singapore,83.2,4.5,30517,441,69,Flight,1.1,Outstanding
POI_04215,Friends Group,29415,18-25,France,58.5,3.8,3918,116,74,Car/Road Trip,56.7,Good
POI_04216,Friends Group,130801,18-25,China,38.3,2.5,15042,198,75,Flight,157.2,Average
POI_04217,Family,94131,36-45,Others,81.8,4.7,13724,550,73,Flight,133.3,Outstanding
POI_04218,Couple,66535,26-35,France,75.8,4.0,9048,308,62,Train,139.0,Excellent
POI_04219,Couple,87130,26-35,United Kingdom,57.3,3.4,11117,355,73,Flight,122.8,Good
POI_04220,Couple,96868,46-55,Russia,61.4,3.9,13038,535,86,Flight,37.0,Good
POI_04221,Couple,48394,26-35,United States,68.3,4.1,6649,343,62,Train,137.9,Excellent
POI_04222,Friends Group,41487,26-35,India,52.4,3.4,5293,248,50,Bus/Coach,95.5,Good
POI_04223,Solo,102166,56-65,United Kingdom,51.5,3.3,12893,823,66,Flight,128.6,Good
POI_04224,Couple,76748,36-45,China,69.5,4.0,10437,400,83,Flight,50.7,Excellent
POI_04225,Couple,88244,26-35,China,68.1,4.2,12248,291,88,Flight,55.2,Excellent
POI_04226,Solo,135336,56-65,United Kingdom,85.8,5.0,20300,802,85,Flight,109.8,Outstanding
POI_04227,Couple,40733,36-45,China,51.2,3.0,4969,339,68,Car/Road Trip,58.4,Average
POI_04228,Family,50860,36-45,Australia,55.8,3.3,6418,381,83,Flight,0.9,Good
POI_04229,Couple,80719,26-35,China,39.9,2.7,9508,220,58,Multiple Modes,2.4,Average
POI_04230,Family,95856,36-45,China,58.9,3.3,12097,756,63,Car/Road Trip,241.0,Good
POI_04231,Couple,27799,26-35,United Kingdom,75.7,4.2,3858,241,71,Car/Road Trip,49.4,Excellent
POI_04232,Couple,5677,36-45,Russia,73.3,3.9,764,348,83,Flight,52.4,Excellent
POI_04233,Couple,81626,46-55,France,83.2,4.9,12129,456,88,Flight,92.9,Outstanding
POI_04234,Family,29459,36-45,United States,75.3,4.0,4006,462,80,Flight,6.2,Excellent
POI_04235,Friends Group,188987,18-25,Germany,72.7,4.2,26231,127,81,Train,1.6,Excellent
POI_04236,Family,34161,46-55,United States,72.6,4.0,4645,389,82,Train,75.9,Excellent
POI_04237,Solo,29980,18-25,United States,86.2,5.0,4497,138,83,Car/Road Trip,9.8,Outstanding
POI_04238,Family,252080,46-55,Germany,65.0,4.1,34635,858,61,Train,306.8,Excellent
POI_04239,Friends Group,255172,18-25,Canada,66.3,4.1,35060,474,72,Cruise,145.4,Excellent
POI_04240,Friends Group,33187,18-25,South Korea,65.7,3.8,4420,190,79,Flight,90.2,Good
POI_04241,Family,39447,36-45,Japan,81.2,4.4,5585,347,83,Train,79.6,Outstanding
POI_04242,Solo,87069,56-65,France,64.8,3.5,11231,619,83,Flight,88.9,Good
POI_04243,Solo,164131,56-65,China,64.0,3.6,21402,820,73,Flight,101.8,Good
POI_04244,Solo,25591,18-25,Japan,62.5,3.4,3265,124,72,Car/Road Trip,75.4,Good
POI_04245,Solo,5905,26-35,Germany,52.6,3.1,728,223,82,Flight,72.3,Average
POI_04246,Friends Group,20700,18-25,Germany,74.8,4.4,2931,120,73,Car/Road Trip,4.9,Excellent
POI_04247,Family,11936,36-45,Japan,79.8,4.5,1706,270,68,Train,7.0,Outstanding
POI_04248,Solo,134849,26-35,Australia,62.8,4.0,18339,256,89,Flight,1.7,Good
POI_04249,Family,67236,36-45,Russia,69.9,4.0,9144,430,67,Flight,61.2,Excellent
POI_04250,Family,6513,46-55,France,78.1,4.4,922,398,67,Car/Road Trip,64.9,Excellent
POI_04251,Family,64962,36-45,Others,56.7,3.5,8380,332,68,Train,41.3,Good
POI_04252,Solo,48291,18-25,Australia,72.9,4.1,6635,159,67,Flight,11.6,Excellent
POI_04253,Family,76666,46-55,United Kingdom,56.4,3.3,9675,502,78,Flight,9.7,Good
POI_04254,Family,59511,46-55,Canada,84.9,4.9,8843,648,89,Flight,167.0,Outstanding
POI_04255,Friends Group,234458,26-35,South Korea,70.5,4.2,32542,242,75,Car/Road Trip,1.2,Excellent
POI_04256,Friends Group,56944,26-35,South Korea,55.7,3.2,7106,228,53,Bus/Coach,101.1,Good
POI_04257,Business,47236,46-55,United Kingdom,60.8,3.6,6159,449,82,Car/Road Trip,13.1,Good
POI_04258,Family,44081,36-45,Spain,74.7,4.4,6241,345,52,Bus/Coach,25.9,Excellent
POI_04259,Family,4077,46-55,France,61.0,3.5,525,484,83,Flight,74.6,Good
POI_04260,Friends Group,241483,18-25,China,81.0,4.6,34870,294,74,Train,196.1,Outstanding
POI_04261,Family,35486,36-45,Spain,67.0,4.1,4875,403,81,Flight,73.5,Excellent
POI_04262,Couple,105153,46-55,Singapore,59.9,3.5,13564,401,50,Bus/Coach,53.8,Good
POI_04263,Couple,174446,46-55,Germany,58.1,3.8,23236,960,75,Car/Road Trip,215.9,Good
POI_04264,Couple,12094,26-35,Italy,79.2,4.2,1678,244,67,Train,4.0,Excellent
POI_04265,Family,10238,46-55,Australia,52.6,3.4,1306,512,75,Flight,2.5,Good
POI_04266,Friends Group,108725,26-35,United States,87.3,5.0,16308,228,65,Car/Road Trip,1.4,Outstanding
POI_04267,Couple,52760,26-35,United States,77.5,4.5,7544,315,86,Flight,2.4,Outstanding
POI_04268,Solo,162190,18-25,Canada,71.3,3.9,21830,146,83,Car/Road Trip,2.4,Excellent
POI_04269,Couple,17182,26-35,France,52.8,3.5,2216,191,74,Bus/Coach,53.8,Good
POI_04270,Family,106008,36-45,United States,57.9,3.5,13675,576,70,Flight,171.6,Good
POI_04271,Couple,50018,36-45,Netherlands,59.4,3.6,6522,294,80,Car/Road Trip,5.5,Good
POI_04272,Family,20273,36-45,Netherlands,87.0,4.8,2984,278,69,Train,3.3,Outstanding
POI_04273,Family,84341,36-45,Germany,81.3,4.5,12060,337,51,Bus/Coach,45.4,Outstanding
POI_04274,Solo,71391,26-35,Canada,74.4,4.7,10408,275,72,Flight,10.2,Outstanding
POI_04275,Solo,88568,26-35,United States,69.5,4.4,12541,308,80,Flight,38.0,Excellent
POI_04276,Business,6519,36-45,United Kingdom,73.0,4.6,941,253,83,Car/Road Trip,72.0,Excellent
POI_04277,Business,72767,26-35,South Korea,87.3,4.8,10711,219,64,Car/Road Trip,26.4,Outstanding
POI_04278,Solo,25435,18-25,United States,79.1,4.2,3530,143,72,Flight,18.8,Excellent
POI_04279,Business,85606,36-45,South Korea,64.2,3.8,11402,269,74,Car/Road Trip,34.8,Good
POI_04280,Couple,87445,36-45,Switzerland,63.9,4.1,12014,444,71,Flight,49.6,Good
POI_04281,Friends Group,35547,26-35,South Korea,57.5,3.7,4685,286,84,Flight,30.7,Good
POI_04282,Couple,107896,26-35,Canada,81.3,4.4,15278,208,77,Car/Road Trip,2.9,Outstanding
POI_04283,Family,106359,36-45,United Kingdom,50.6,3.2,13273,349,78,Car/Road Trip,1.4,Average
POI_04284,Couple,229409,56-65,Germany,67.9,3.7,30236,922,65,Car/Road Trip,257.9,Good
POI_04285,Couple,87593,46-55,Singapore,83.1,4.8,12893,461,81,Flight,52.1,Outstanding
POI_04286,Couple,31235,36-45,China,63.4,3.5,4029,298,60,Multiple Modes,80.3,Good
POI_04287,Family,121769,36-45,Others,66.6,3.9,16390,626,74,Car/Road Trip,323.2,Good
POI_04288,Family,53635,36-45,China,65.7,3.5,6918,352,82,Flight,38.8,Good
POI_04289,Couple,294129,56-65,Australia,75.3,4.4,41648,1414,66,Flight,256.3,Excellent
POI_04290,Solo,177085,18-25,Canada,69.0,3.5,22843,201,80,Flight,138.2,Good
POI_04291,Couple,21218,46-55,France,87.7,5.0,3182,537,70,Flight,3.5,Outstanding
POI_04292,Couple,31122,36-45,China,67.5,3.5,4014,366,71,Flight,81.1,Good
POI_04293,Couple,110207,36-45,France,82.2,4.7,16068,365,70,Flight,115.5,Outstanding
POI_04294,Family,156674,46-55,Others,83.0,4.8,23062,410,82,Train,65.7,Outstanding
POI_04295,Business,94928,36-45,Russia,54.2,3.4,12112,424,83,Flight,68.1,Good
POI_04296,Couple,63035,36-45,Japan,63.9,4.0,8572,374,89,Flight,0.5,Good
POI_04297,Friends Group,147479,26-35,United Kingdom,58.3,3.4,18818,520,67,Train,258.7,Good
POI_04298,Solo,195333,26-35,Others,52.9,3.5,25197,402,60,Train,253.1,Good
POI_04299,Couple,178775,26-35,South Korea,61.6,3.8,23812,250,71,Flight,1.0,Good
POI_04300,Solo,17880,26-35,Germany,58.5,3.6,2331,200,73,Train,58.7,Good
POI_04301,Family,98900,46-55,Netherlands,60.0,3.5,12758,998,74,Flight,320.0,Good
POI_04302,Couple,236221,65+,Brazil,70.5,4.3,33118,1208,78,Flight,190.8,Excellent
POI_04303,Solo,163072,26-35,Brazil,59.6,3.7,21492,311,66,Train,102.6,Good
POI_04304,Couple,202971,65+,Others,53.3,2.9,24478,1107,78,Flight,309.1,Average
POI_04305,Couple,118297,65+,Singapore,56.7,3.4,15094,1148,86,Flight,300.4,Good
POI_04306,Family,98428,46-55,United Kingdom,59.6,3.8,13110,739,72,Flight,126.7,Good
POI_04307,Couple,26232,36-45,Australia,86.3,4.7,3824,392,72,Flight,18.9,Outstanding
POI_04308,Couple,53650,36-45,Japan,57.7,3.3,6770,364,73,Flight,81.4,Good
POI_04309,Family,114496,46-55,China,89.8,4.9,17014,365,61,Bus/Coach,2.4,Outstanding
POI_04310,Friends Group,182917,26-35,Germany,64.1,3.8,24364,531,69,Bus/Coach,302.6,Good
POI_04311,Couple,103131,26-35,Japan,87.5,4.8,15180,218,67,Bus/Coach,1.3,Outstanding
POI_04312,Friends Group,164283,26-35,Australia,89.6,4.8,24182,340,80,Flight,121.2,Outstanding
POI_04313,Family,121100,46-55,Others,53.0,3.0,14774,561,66,Car/Road Trip,185.3,Average
POI_04314,Couple,102216,36-45,United States,66.8,4.1,14044,573,68,Flight,131.5,Excellent
POI_04315,Couple,186083,36-45,Others,79.1,4.6,26870,473,67,Car/Road Trip,150.3,Outstanding
POI_04316,Couple,185229,46-55,United States,78.5,4.6,26747,608,61,Car/Road Trip,149.5,Outstanding
POI_04317,Couple,128613,36-45,Spain,54.0,3.4,16411,483,74,Car/Road Trip,148.3,Good
POI_04318,Family,116292,36-45,Canada,64.6,3.4,14838,453,73,Flight,141.9,Good
POI_04319,Solo,71125,65+,Italy,58.2,3.8,9473,511,77,Flight,73.8,Good
POI_04320,Couple,45003,46-55,Singapore,67.1,3.6,5868,405,73,Multiple Modes,64.9,Good
POI_04321,Couple,19456,26-35,India,69.9,4.0,2646,189,83,Car/Road Trip,4.2,Excellent
POI_04322,Family,177847,46-55,United States,84.6,4.6,25681,544,67,Flight,2.3,Outstanding
POI_04323,Family,40859,36-45,Germany,82.2,4.8,6014,456,87,Flight,64.4,Outstanding
POI_04324,Family,79758,36-45,Others,65.7,3.5,10288,380,65,Train,177.2,Good
POI_04325,Family,132652,36-45,United Kingdom,56.3,3.4,16926,482,69,Bus/Coach,134.4,Good
POI_04326,Business,225670,36-45,Canada,79.0,4.7,32902,652,89,Flight,122.2,Outstanding
POI_04327,Family,81871,46-55,Germany,69.7,4.2,11363,473,70,Flight,98.8,Excellent
POI_04328,Business,205867,26-35,Brazil,81.3,4.4,29150,432,70,Flight,166.3,Outstanding
POI_04329,Couple,64951,36-45,Germany,61.9,4.0,8833,288,68,Train,99.4,Good
POI_04330,Family,143198,36-45,Italy,55.9,3.0,17470,592,89,Flight,193.5,Average
POI_04331,Family,99082,36-45,United States,61.4,4.0,13475,437,78,Flight,90.1,Good
POI_04332,Solo,67715,56-65,Italy,67.3,4.1,9304,435,54,Bus/Coach,46.1,Excellent
POI_04333,Friends Group,10293,18-25,Others,72.9,4.4,1457,159,89,Flight,63.0,Excellent
POI_04334,Solo,24747,65+,Canada,63.2,3.9,3330,617,89,Flight,50.1,Good
POI_04335,Friends Group,46844,18-25,Others,72.0,4.2,6501,159,88,Flight,80.1,Excellent
POI_04336,Solo,102556,18-25,China,77.6,4.1,14091,162,83,Flight,87.2,Excellent
POI_04337,Solo,81541,65+,Netherlands,77.3,4.4,11546,426,72,Train,80.9,Excellent
POI_04338,Couple,27074,46-55,Italy,66.1,3.6,3530,446,72,Flight,33.4,Good
POI_04339,Solo,83088,18-25,United States,68.5,4.4,11765,154,87,Flight,55.8,Excellent
POI_04340,Family,176362,36-45,United States,75.0,4.4,24972,623,66,Flight,131.7,Excellent
POI_04341,Solo,213774,56-65,United States,83.6,4.7,31168,866,70,Flight,101.4,Outstanding
POI_04342,Solo,74795,18-25,United States,71.3,4.3,10486,162,82,Flight,47.1,Excellent
POI_04343,Couple,124172,26-35,China,69.1,3.6,16192,437,59,Cruise,144.4,Good
POI_04344,Solo,216674,65+,Russia,88.0,4.6,31287,880,66,Flight,133.0,Outstanding
POI_04345,Couple,72848,46-55,Japan,72.0,4.1,10009,554,77,Flight,55.1,Excellent
