POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_03696,COMP_0025,Disney Cruise Line,Singapore,Cruise Line,2021,5260098,4303196,7.9,218598.38,42890.23,6.7,5,6.9,0.77,0.62,1421.88,261488.61,5.2,Breathtaking views and stunning natural scenery,TripAdvisor
POI_03697,COMP_0022,Royal Caribbean,Turkey,Travel Agency,2022,42081198,31298376,9.7,252353.28,38410.91,3.8,5.5,5,0.69,0.63,1576.06,290764.19,9,Best vacation spot we have visited recently,TripAdvisor
POI_03698,COMP_0030,Insight Vacations,United Kingdom,Travel Agency,2023,2946966,2265263,8.6,252511.04,54706.13,4.6,7.1,6.7,0.8,0.8,1252.16,307217.17,7.7,Amazing experience with exceptional service and beautiful facilities,Booking.com
POI_03699,COMP_0023,Norwegian Cruise Line,Thailand,Resort,2023,802766,570210,9.5,330918.03,69021.09,7.4,8.3,6.4,0.63,0.77,1793.73,399939.12,5.1,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_03700,COMP_0007,Choice Hotels,Spain,Hotel Chain,2024,667821,572001,8.7,313325.07,34599.22,6.3,7.5,5.5,0.45,0.77,1508.22,347924.29,6,Disappointing considering the price point charged,TripAdvisor
POI_03701,COMP_0028,Trafalgar Tours,UAE,Hotel Chain,2020,2366139,1840466,7.2,76141.5,9517.38,6.1,4.6,6.7,0.59,0.52,917.86,85658.88,6.1,Would definitely return for another visit soon,Booking.com
POI_03702,COMP_0027,Abercrombie & Kent,UAE,Hotel Chain,2022,1025995,752842,9.1,391789.3,75936.85,6.4,4.7,5.9,0.61,0.78,646.86,467726.15,4.8,Good value for money with comfortable accommodations,TripAdvisor
POI_03703,COMP_0026,Celebrity Cruises,United Kingdom,Resort,2022,488340,347868,7.4,373231.4,74747.9,4.3,4.1,5.3,0.31,0.48,656.89,447979.3,7.1,Relaxing environment with modern amenities available,TripAdvisor
POI_03704,COMP_0017,TUI Group,Turkey,Travel Agency,2024,6156027,5434178,6.7,334298.48,65011.71,5.5,5.9,5.2,0.77,0.52,612.91,399310.19,5.8,Disappointing considering the price point charged,Expedia
POI_03705,COMP_0029,Contiki Holidays,United Kingdom,Hotel Chain,2023,8255807,7070621,6.3,106553.3,25194.61,2.6,4.3,3.7,0.76,0.55,702.45,131747.91,5.9,Amazing experience with exceptional service and beautiful facilities,TripAdvisor
POI_03706,COMP_0017,TUI Group,Indonesia,Travel Agency,2022,2052546,1613323,9.4,298586.88,54678.41,6.5,7.5,5.9,0.58,0.77,1598.36,353265.29,5.7,Lovely place with authentic local experiences,Booking.com
POI_03707,COMP_0027,Abercrombie & Kent,United Kingdom,Travel Agency,2023,3484634,2708903,7.8,109971.67,23003.65,3.6,4.4,7.5,0.79,0.51,251.19,132975.32,7.6,Highly recommended for first-time visitors,Airbnb
POI_03708,COMP_0018,Thomas Cook,UAE,Resort,2020,202944,143088,8.3,109352.97,21556.84,5.6,6.9,7.6,0.63,0.69,1058.28,130909.81,7.2,Disappointing considering the price point charged,Airbnb
POI_03709,COMP_0017,TUI Group,Italy,Resort,2024,2513464,1862830,9.1,165818.81,29071.47,4.3,5.6,6.5,0.57,0.72,506.88,194890.28,5,Disappointing considering the price point charged,TripAdvisor
POI_03710,COMP_0012,Melia Hotels,Spain,Hotel Chain,2024,361927,255923,8.7,458863.69,86722.27,5.9,5.9,7.4,0.5,0.75,2611.08,545585.96,7,Perfect destination for families with children,Booking.com
POI_03711,COMP_0026,Celebrity Cruises,France,Tour Operator,2024,6064390,4615174,9.6,60545.7,9775.75,7.4,5,7.1,0.47,0.59,1817.16,70321.45,6,Great location but slightly crowded during peak season,Direct Website
POI_03712,COMP_0016,TripAdvisor,Singapore,Cruise Line,2020,3322748,2906978,9,238699.37,44779.77,2.7,5.5,5.4,0.59,0.74,2963.92,283479.14,5.2,Perfect destination for families with children,Expedia
POI_03713,COMP_0013,Expedia Group,Turkey,Hotel Chain,2022,10754537,8998781,8.2,498184.26,68805.14,3.1,6,6.7,0.31,0.52,1086.84,566989.4,4.5,Relaxing environment with modern amenities available,Direct Website
POI_03714,COMP_0003,IHG Hotels,United States,Hotel Chain,2021,2702699,1970795,6.5,366383.54,63839.09,2.1,5.1,6.1,0.9,0.41,887.56,430222.63,3.7,Lovely place with authentic local experiences,Direct Website
POI_03715,COMP_0022,Royal Caribbean,Turkey,Tour Operator,2021,4088937,3514808,6.1,336846.53,65895.16,3.5,5.1,3.6,0.82,0.53,456.64,402741.69,3.3,Relaxing environment with modern amenities available,Direct Website
POI_03716,COMP_0018,Thomas Cook,Italy,Resort,2023,1827453,1464070,8.7,176574.9,29436.35,6.1,4.4,5.1,0.65,0.75,1220.52,206011.25,7.9,Outstanding service exceeded our expectations completely,TripAdvisor
POI_03717,COMP_0022,Royal Caribbean,Spain,Hotel Chain,2022,522874,431473,6,449242.35,57388.59,1.9,4.7,4.9,0.85,0.37,1273.6,506630.94,3,Great location but slightly crowded during peak season,TripAdvisor
POI_03718,COMP_0012,Melia Hotels,Japan,Hotel Chain,2022,2675069,2087993,8.3,57165.13,6155.64,7.6,6.7,7,0.46,0.77,174.12,63320.77,6.7,Excellent staff and well-maintained property throughout,TripAdvisor
POI_03719,COMP_0014,Booking Holdings,United Kingdom,Tour Operator,2023,350786,274285,9.6,467710.24,81964.4,4.5,5.2,5.3,0.72,0.71,1273.86,549674.64,9.1,Great location but slightly crowded during peak season,Direct Website
POI_03720,COMP_0029,Contiki Holidays,Italy,Resort,2021,529065,445516,8,471878.97,96254.72,4.6,6.4,5.8,0.67,0.71,783.15,568133.69,5.7,Exceeded expectations in every possible way,Airbnb
POI_03721,COMP_0022,Royal Caribbean,United States,Travel Agency,2024,2217512,1637406,7.2,210988.98,41427.09,7.2,3.9,6.2,0.82,0.6,430.28,252416.07,6.4,Facility could use some updates and maintenance,Airbnb
POI_03722,COMP_0024,MSC Cruises,United States,Tour Operator,2020,3439957,2582035,8.6,314214.92,57519.25,5.5,7.4,8,0.36,0.79,316.65,371734.17,8.3,Disappointing considering the price point charged,TripAdvisor
POI_03723,COMP_0026,Celebrity Cruises,United States,Cruise Line,2021,126245,93633,8.5,493432.88,89356.09,7,5.3,7.8,0.58,0.63,250,582788.97,7.9,Unforgettable experience with lasting memories,Booking.com
POI_03724,COMP_0029,Contiki Holidays,Turkey,Cruise Line,2022,1838508,1603791,6.8,247867.69,31350.46,4.9,3.8,6.4,0.61,0.64,470.17,279218.15,4.4,Relaxing environment with modern amenities available,Direct Website
POI_03725,COMP_0013,Expedia Group,Italy,Resort,2022,633405,448254,7.2,289541.94,57517.8,4.7,5.9,6,0.83,0.62,2515.88,347059.74,7,Relaxing environment with modern amenities available,Direct Website
POI_03726,COMP_0001,Marriott International,Thailand,Cruise Line,2024,489339,373207,7.9,206085.15,47715.53,4.4,5.3,6.1,0.47,0.62,384.17,253800.68,7.6,Unforgettable experience with lasting memories,Expedia
POI_03727,COMP_0003,IHG Hotels,Spain,Hotel Chain,2021,1674166,1498356,9.8,92004.53,11926.03,5.2,5.6,6.3,0.97,0.73,691.44,103930.56,9.5,Professional service and attention to detail,Airbnb
POI_03728,COMP_0004,Hyatt Hotels,United States,Resort,2021,6247066,5205898,8.5,143643.9,14660.24,8.3,4.5,5.1,0.75,0.78,1277.73,158304.14,7.6,Beautiful setting with convenient location access,TripAdvisor
POI_03729,COMP_0025,Disney Cruise Line,Japan,Cruise Line,2022,1677103,1315580,8.3,178796.41,31371.71,5.5,7.8,6.1,0.31,0.73,2445.12,210168.12,6.7,Professional service and attention to detail,TripAdvisor
POI_03730,COMP_0005,Accor Hotels,France,Travel Agency,2024,16656499,14478053,8.4,276885.33,31766.15,6.6,7.3,7.6,0.48,0.72,1379.34,308651.48,7.4,Facility could use some updates and maintenance,Airbnb
POI_03731,COMP_0018,Thomas Cook,United States,Travel Agency,2024,85715028,70317567,9.4,496959.45,75848.98,3.1,9,8.8,0.44,0.76,2649.6,572808.43,7.5,Facility could use some updates and maintenance,TripAdvisor
POI_03732,COMP_0002,Hilton Worldwide,United States,Resort,2022,7111223,6064439,6.5,207998.26,48459.41,3.3,4,5.9,0.83,0.44,194.31,256457.67,6.1,Outstanding service exceeded our expectations completely,Direct Website
POI_03733,COMP_0005,Accor Hotels,United States,Travel Agency,2023,544758,446609,8.8,274549.27,30711.15,8.7,7.8,4.8,0.81,0.61,113.49,305260.42,8.6,Relaxing environment with modern amenities available,TripAdvisor
POI_03734,COMP_0003,IHG Hotels,United States,Hotel Chain,2024,1325832,1046594,7.4,206274.23,48506.26,4.6,7,5.6,0.96,0.48,1119.12,254780.49,4.7,Excellent staff and well-maintained property throughout,Booking.com
POI_03735,COMP_0010,Minor Hotels,United Kingdom,Resort,2020,11152435,9063947,8.2,272145.28,45586.79,3,4.8,4.4,0.93,0.51,514.96,317732.07,6.2,Best vacation spot we have visited recently,Expedia
POI_03736,COMP_0012,Melia Hotels,Indonesia,Travel Agency,2021,1127365,856859,9,497471.03,63540.58,2.9,8.5,8.9,0.6,0.68,865.74,561011.61,5.1,Breathtaking views and stunning natural scenery,Direct Website
POI_03737,COMP_0004,Hyatt Hotels,Japan,Resort,2023,214483,191897,7.5,233036.75,46347.06,4.9,7.2,3.9,0.38,0.7,1231.18,279383.81,4.2,Would definitely return for another visit soon,Booking.com
POI_03738,COMP_0011,NH Hotel Group,UAE,Resort,2020,18007334,13530298,8.9,155007.43,31425.06,7,6,7.6,0.4,0.68,1006.53,186432.49,5.3,Highly recommended for first-time visitors,Airbnb
POI_03739,COMP_0018,Thomas Cook,Italy,Hotel Chain,2023,1972866,1771354,8,235899.48,50332.92,4.5,4.2,4.5,0.85,0.66,1495.64,286232.4,5.1,Clean and comfortable with friendly staff members,Booking.com
POI_03740,COMP_0030,Insight Vacations,UAE,Tour Operator,2022,719786,570991,7.2,65583.24,8215.23,4.9,5.8,5.2,0.63,0.5,2202.21,73798.47,7.1,Unforgettable experience with lasting memories,Direct Website
POI_03741,COMP_0005,Accor Hotels,Thailand,Hotel Chain,2024,7841736,6173158,9.4,494757.6,62258.12,7.3,5.2,5.6,0.32,0.86,1399.2,557015.72,7.4,Good value for money with comfortable accommodations,Direct Website
POI_03742,COMP_0011,NH Hotel Group,Indonesia,Hotel Chain,2021,14786255,13023568,6.5,401182.8,96586.99,3.8,5.8,3.9,0.65,0.42,850.8,497769.79,4.6,Unforgettable experience with lasting memories,Airbnb
POI_03743,COMP_0001,Marriott International,United States,Travel Agency,2023,3891454,3180043,7.1,229242.02,25173.94,5.2,4.5,3.6,0.48,0.57,903.42,254415.96,4.2,Outstanding service exceeded our expectations completely,Booking.com
POI_03744,COMP_0016,TripAdvisor,United States,Cruise Line,2020,4422019,3326288,7.6,60901.65,6113.39,3.7,4.4,4.8,0.7,0.71,773.78,67015.04,6.1,Lovely place with authentic local experiences,Expedia
POI_03745,COMP_0023,Norwegian Cruise Line,Thailand,Travel Agency,2024,1143836,882282,9.2,414182.31,53212.48,7.8,6.6,8.2,0.74,0.56,454,467394.79,9.1,Best vacation spot we have visited recently,TripAdvisor
POI_03746,COMP_0021,Carnival Corporation,France,Travel Agency,2024,2553624,2113008,7.6,93263.57,19128.57,3.9,6.2,6.9,0.58,0.61,2325.57,112392.14,7.6,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_03747,COMP_0015,Airbnb Inc,Italy,Resort,2020,394329,304999,7.1,347076.79,35721.1,6.8,4,3.8,0.85,0.53,2261.01,382797.89,5.2,Highly recommended for first-time visitors,Booking.com
POI_03748,COMP_0015,Airbnb Inc,Thailand,Cruise Line,2024,18618358,14746538,8.7,58323.16,6241.38,7.5,6.6,8.6,0.86,0.74,388.68,64564.54,6.9,Good value for money with comfortable accommodations,Expedia
POI_03749,COMP_0027,Abercrombie & Kent,Singapore,Travel Agency,2021,17988147,14648351,9.8,301579.8,68451.39,6.9,6.4,9.2,0.94,0.81,141.99,370031.19,9.1,Outstanding service exceeded our expectations completely,Direct Website
POI_03750,COMP_0009,Radisson Hotel Group,Italy,Cruise Line,2024,461810,324187,7.3,148713.88,21932.71,7.2,6.4,5,0.99,0.46,282.4,170646.59,5.3,Professional service and attention to detail,TripAdvisor
POI_03751,COMP_0026,Celebrity Cruises,Japan,Travel Agency,2023,201755,168803,9.8,362939.34,58393.8,9.7,7.6,8.6,0.57,0.65,786.28,421333.14,7,Relaxing environment with modern amenities available,TripAdvisor
POI_03752,COMP_0015,Airbnb Inc,Thailand,Travel Agency,2023,1121633,902547,9.8,137500.55,31995.95,6.8,6.9,6.6,0.99,0.6,617.82,169496.5,6.9,Best vacation spot we have visited recently,Airbnb
POI_03753,COMP_0023,Norwegian Cruise Line,United Kingdom,Tour Operator,2022,4695643,4163214,7.5,196083.07,47510.81,6.3,4.8,5.5,0.35,0.62,1668.21,243593.88,4.2,Best vacation spot we have visited recently,Airbnb
POI_03754,COMP_0011,NH Hotel Group,United States,Hotel Chain,2020,19350285,17100115,9.1,57446.63,5848.47,8.2,7.7,5.2,0.65,0.82,1927.44,63295.1,7.3,Good value for money with comfortable accommodations,TripAdvisor
POI_03755,COMP_0005,Accor Hotels,Australia,Travel Agency,2021,2913733,2442380,9.6,82149.87,10697.41,7.2,8,6.3,0.67,0.79,1313.5,92847.28,6.3,Great location but slightly crowded during peak season,Direct Website
POI_03756,COMP_0012,Melia Hotels,Japan,Cruise Line,2020,1798458,1408467,7.6,429770.37,67426.22,2.8,4.5,5.9,0.42,0.47,2596.16,497196.59,6.5,Beautiful setting with convenient location access,Booking.com
POI_03757,COMP_0003,IHG Hotels,Spain,Hotel Chain,2023,1493314,1061113,8.9,320158.8,70295.83,3.2,4.7,8.7,0.89,0.67,301.44,390454.63,5.6,Great location but slightly crowded during peak season,Expedia
POI_03758,COMP_0027,Abercrombie & Kent,Turkey,Travel Agency,2024,1963020,1757632,6.2,422486.94,48001.94,2.4,4.3,4,0.39,0.55,776.18,470488.88,5.3,Outstanding service exceeded our expectations completely,Expedia
POI_03759,COMP_0014,Booking Holdings,Singapore,Resort,2023,4336949,3846689,6.6,152093.95,17571.08,4.3,4.2,4.5,0.31,0.45,194.89,169665.03,3.9,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_03760,COMP_0017,TUI Group,Turkey,Tour Operator,2022,11047391,8180380,6.2,178203.54,32785.76,3.7,4.9,4.1,0.4,0.58,1857.96,210989.3,4.7,Beautiful setting with convenient location access,TripAdvisor
POI_03761,COMP_0002,Hilton Worldwide,United States,Cruise Line,2020,21035562,16257168,8.4,283263.87,28739.57,2.6,5.7,4.7,0.41,0.61,2263.26,312003.44,5.1,Great location but slightly crowded during peak season,Booking.com
POI_03762,COMP_0020,Intrepid Travel,Indonesia,Travel Agency,2022,369194,287214,6.4,78736.81,18102.5,2.1,5.8,4.2,0.57,0.6,2419.72,96839.31,3.2,Peaceful atmosphere perfect for relaxation and unwinding,Airbnb
POI_03763,COMP_0017,TUI Group,Turkey,Tour Operator,2021,1577351,1308271,7.7,274810.05,44111.75,5.7,7,5.5,0.48,0.53,2128.6,318921.8,5.1,Great location but slightly crowded during peak season,Airbnb
POI_03764,COMP_0030,Insight Vacations,United States,Cruise Line,2022,7452961,6244143,9.2,489624.31,95375.95,3.4,5.1,7.6,0.36,0.6,1220.22,585000.26,7.5,Professional service and attention to detail,TripAdvisor
POI_03765,COMP_0014,Booking Holdings,United States,Cruise Line,2023,19160776,15548281,8.4,57932.5,9678.22,2.9,5.1,6.6,0.77,0.62,1794.48,67610.72,6,Great location but slightly crowded during peak season,Airbnb
POI_03766,COMP_0026,Celebrity Cruises,United States,Tour Operator,2021,214567,172505,6.1,252403.71,47844.38,2.2,4.5,5.9,0.78,0.53,727.45,300248.09,4.8,Amazing experience with exceptional service and beautiful facilities,Airbnb
POI_03767,COMP_0011,NH Hotel Group,United States,Tour Operator,2023,1929694,1672839,9.5,355045.52,83872.04,5.8,7.4,5.7,0.7,0.69,762.52,438917.56,5.2,Disappointing considering the price point charged,Airbnb
POI_03768,COMP_0018,Thomas Cook,France,Travel Agency,2023,325098,255313,6.7,126215.78,25343.46,3.4,5.9,4.5,0.99,0.6,144.56,151559.24,6.3,Unforgettable experience with lasting memories,Airbnb
POI_03769,COMP_0008,Best Western,Japan,Travel Agency,2024,2515192,2030935,6,173245.73,31878.9,4,3.6,3.8,0.64,0.5,2657.16,205124.63,3.8,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_03770,COMP_0005,Accor Hotels,Japan,Tour Operator,2022,15016187,12931940,7.4,249051.16,45874.35,7.4,5.8,7.1,0.75,0.59,265,294925.51,5.5,Outstanding service exceeded our expectations completely,Direct Website
POI_03771,COMP_0026,Celebrity Cruises,UAE,Resort,2023,541655,424177,8,328190.37,76963.67,3.4,7.6,6.7,0.36,0.68,1867.04,405154.04,6.2,Clean and comfortable with friendly staff members,Airbnb
POI_03772,COMP_0002,Hilton Worldwide,United Kingdom,Cruise Line,2022,5997785,4208481,9.7,125924.25,24330.18,5.9,8.6,8.8,0.85,0.73,1206.28,150254.43,8.5,Relaxing environment with modern amenities available,TripAdvisor
POI_03773,COMP_0012,Melia Hotels,Japan,Hotel Chain,2020,282945,238154,8.7,52512.31,12092.75,8.5,8.5,6.6,0.92,0.53,1733.24,64605.06,8.1,Would definitely return for another visit soon,Expedia
POI_03774,COMP_0028,Trafalgar Tours,UAE,Hotel Chain,2021,3710090,2854902,8.4,228050.26,27715.66,3.7,6,5.6,0.67,0.74,276.02,255765.92,8.3,Peaceful atmosphere perfect for relaxation and unwinding,Airbnb
POI_03775,COMP_0006,Wyndham Hotels,United States,Cruise Line,2023,85899337,73007716,9.3,213743.66,37653.72,9.1,6.9,9.1,0.32,0.57,590.19,251397.38,9.1,Exceeded expectations in every possible way,Direct Website
POI_03776,COMP_0010,Minor Hotels,United States,Resort,2022,3084054,2209821,8.8,70075.17,10936.89,6.7,6.5,7,0.66,0.67,430.64,81012.06,5.3,Relaxing environment with modern amenities available,Booking.com
POI_03777,COMP_0013,Expedia Group,France,Hotel Chain,2020,570680,511346,6.1,141476.22,22138.59,1.9,4.2,5.1,0.41,0.49,1023.76,163614.81,3.8,Perfect destination for families with children,Airbnb
POI_03778,COMP_0023,Norwegian Cruise Line,United Kingdom,Hotel Chain,2022,2153615,1633778,6.7,471395.52,81813.29,3.5,5.5,5.8,0.66,0.55,1599.38,553208.81,6.1,Lovely place with authentic local experiences,Airbnb
POI_03779,COMP_0018,Thomas Cook,United States,Travel Agency,2023,11459833,9616668,9.1,294626.2,46924.35,5.7,8.4,9.1,0.47,0.7,794.8,341550.55,4.9,Great location but slightly crowded during peak season,Booking.com
POI_03780,COMP_0025,Disney Cruise Line,Italy,Hotel Chain,2020,3509367,2659200,8.7,329438.23,34938.87,4,6.9,5.2,0.4,0.62,503.08,364377.1,8.1,Exceeded expectations in every possible way,TripAdvisor
POI_03781,COMP_0017,TUI Group,United States,Cruise Line,2023,16883964,12786203,8.4,406360.78,92778.83,7.1,5.5,5.4,0.43,0.7,1701.6,499139.61,5.3,Professional service and attention to detail,Expedia
POI_03782,COMP_0007,Choice Hotels,United Kingdom,Resort,2024,1390610,1227864,6.6,70393.11,11479.81,2.2,5.9,4.1,0.77,0.56,1824.64,81872.92,6.4,Relaxing environment with modern amenities available,Airbnb
POI_03783,COMP_0015,Airbnb Inc,United States,Hotel Chain,2022,350694,250994,7.8,334991.67,71870.24,3.8,7.7,5.6,0.7,0.49,127.76,406861.91,5,Disappointing considering the price point charged,Expedia
POI_03784,COMP_0023,Norwegian Cruise Line,United States,Tour Operator,2021,175647093,134646278,9.5,143042.99,29250.65,6.6,5.1,8.6,0.64,0.89,386.6,172293.64,5.3,Would definitely return for another visit soon,Booking.com
POI_03785,COMP_0005,Accor Hotels,Australia,Hotel Chain,2021,1967650,1577691,9.8,145863.63,15360.07,6,8.5,8.5,0.7,0.79,377.86,161223.7,9,Great location but slightly crowded during peak season,Expedia
POI_03786,COMP_0017,TUI Group,Thailand,Resort,2023,1358962,978080,7.6,397265.12,97426.48,6.3,5.9,4.7,0.83,0.63,788.02,494691.6,4.5,Clean and comfortable with friendly staff members,Expedia
POI_03787,COMP_0014,Booking Holdings,Singapore,Travel Agency,2023,6720716,5077038,8.9,482892.14,62931.54,6.7,8.4,7.2,0.98,0.6,1498.16,545823.68,8.1,Professional service and attention to detail,Booking.com
POI_03788,COMP_0015,Airbnb Inc,Italy,Tour Operator,2021,5172223,3688980,9.8,204037.84,40549.28,6.5,7.5,5.2,0.33,0.59,1698.68,244587.12,7.5,Beautiful setting with convenient location access,Airbnb
POI_03789,COMP_0017,TUI Group,UAE,Tour Operator,2021,4381093,3341948,6,54515.05,7609.42,4.4,4,4.2,0.49,0.43,2236.98,62124.47,5,Good value for money with comfortable accommodations,TripAdvisor
POI_03790,COMP_0023,Norwegian Cruise Line,United States,Resort,2024,4963146,3588997,9.8,467508.46,103640.67,9.2,9.6,6.5,0.79,0.78,414.68,571149.13,6.6,Clean and comfortable with friendly staff members,Airbnb
POI_03791,COMP_0012,Melia Hotels,United States,Tour Operator,2020,76157,64904,7.3,295426.36,72845.85,5,4.3,4.6,0.7,0.62,2136.6,368272.21,5.5,Great location but slightly crowded during peak season,Direct Website
POI_03792,COMP_0009,Radisson Hotel Group,Thailand,Tour Operator,2022,13050423,9781709,6.9,487918.82,88799.31,4.6,5,4.7,0.97,0.48,662.85,576718.13,5.8,Disappointing considering the price point charged,Airbnb
POI_03793,COMP_0024,MSC Cruises,UAE,Resort,2020,16785108,14336463,9.7,433007.79,90912.09,3.1,7.5,5,0.51,0.61,1619.34,523919.88,9.3,Good value for money with comfortable accommodations,Expedia
POI_03794,COMP_0007,Choice Hotels,UAE,Cruise Line,2022,14971691,13409158,6.5,378149.09,57239.48,2.9,5.3,5.1,0.57,0.61,662.32,435388.57,4.4,Professional service and attention to detail,TripAdvisor
POI_03795,COMP_0025,Disney Cruise Line,Australia,Cruise Line,2024,1670972,1241517,7.1,229007.27,36360.27,7.1,6.3,5.6,0.82,0.65,2600.84,265367.54,7,Excellent staff and well-maintained property throughout,Direct Website
POI_03796,COMP_0015,Airbnb Inc,United States,Cruise Line,2021,4865992,4283028,9.2,327451.81,54366.74,3.6,7.8,7.6,0.86,0.56,985.5,381818.55,8.4,Facility could use some updates and maintenance,Airbnb
POI_03797,COMP_0021,Carnival Corporation,Indonesia,Resort,2023,2617720,1997078,9,340317.3,67038.18,8,6.5,6.5,0.84,0.7,2390.64,407355.48,5.7,Perfect destination for families with children,Booking.com
POI_03798,COMP_0007,Choice Hotels,Italy,Travel Agency,2023,3378887,2405194,9.5,184304.41,40740.55,5.4,7.4,6.1,0.78,0.59,602.66,225044.96,8.5,Perfect destination for families with children,Booking.com
POI_03799,COMP_0029,Contiki Holidays,Spain,Tour Operator,2020,1383701,1166554,9.1,231966.36,38940.29,3.1,6.7,7.6,0.42,0.83,628,270906.65,8,Professional service and attention to detail,Booking.com
POI_03800,COMP_0026,Celebrity Cruises,United Kingdom,Travel Agency,2023,12756866,10046105,9.1,179887.18,22262.16,4.4,6.9,7.2,0.74,0.74,1299.06,202149.34,7.4,Facility could use some updates and maintenance,Booking.com
POI_03801,COMP_0009,Radisson Hotel Group,Singapore,Resort,2020,781273,604907,8.4,55528.1,9704.06,3.2,5.2,4.2,0.55,0.74,550.34,65232.16,5.3,Outstanding service exceeded our expectations completely,TripAdvisor
POI_03802,COMP_0026,Celebrity Cruises,Japan,Tour Operator,2024,812265,615142,7.8,168337.68,17124.04,2.5,7,5.1,0.45,0.69,598.34,185461.72,4.1,Lovely place with authentic local experiences,Expedia
POI_03803,COMP_0009,Radisson Hotel Group,Turkey,Resort,2022,1954783,1573270,9.7,360715.64,57969.06,6.2,8.6,7.2,0.43,0.62,535.48,418684.7,9.3,Facility could use some updates and maintenance,Airbnb
POI_03804,COMP_0001,Marriott International,France,Hotel Chain,2024,8902196,7174945,6.7,85559.14,9496.51,5.1,5.7,4.8,0.56,0.58,2220.39,95055.65,6.5,Excellent staff and well-maintained property throughout,Direct Website
POI_03805,COMP_0015,Airbnb Inc,Spain,Travel Agency,2022,2310818,2007324,7.6,442088.76,78848.53,2.5,7.3,5.1,0.33,0.68,2552.16,520937.29,7.3,Lovely place with authentic local experiences,Booking.com
POI_03806,COMP_0027,Abercrombie & Kent,United States,Tour Operator,2021,32653913,24488479,8.7,337845.94,34247.56,6.3,7.5,6.1,0.58,0.81,3161.6,372093.5,6.6,Highly recommended for first-time visitors,Airbnb
POI_03807,COMP_0009,Radisson Hotel Group,Indonesia,Tour Operator,2022,31103280,26921904,7.2,332198.82,61651.25,5.5,4.8,6.4,0.51,0.45,407.68,393850.07,4.2,Highly recommended for first-time visitors,Direct Website
POI_03808,COMP_0002,Hilton Worldwide,Italy,Resort,2024,629540,511879,8.6,60802.95,8114.61,7.7,6.2,7.8,0.85,0.58,2737.8,68917.56,6.3,Beautiful setting with convenient location access,Booking.com
POI_03809,COMP_0016,TripAdvisor,Turkey,Travel Agency,2021,640867,552813,7.7,329676.66,37578.49,3.6,6.1,6,0.87,0.57,2896.24,367255.15,4.7,Disappointing considering the price point charged,TripAdvisor
POI_03810,COMP_0004,Hyatt Hotels,France,Tour Operator,2021,558577,412971,6.1,123544.97,14661.64,2.4,3.8,4.1,0.83,0.52,3135.88,138206.61,3.4,Relaxing environment with modern amenities available,Booking.com
POI_03811,COMP_0005,Accor Hotels,Italy,Cruise Line,2024,414262,324933,6.4,91534.48,10435.41,5.1,4.2,4.7,0.43,0.48,807.48,101969.89,4.3,Lovely place with authentic local experiences,Airbnb
POI_03812,COMP_0028,Trafalgar Tours,Italy,Cruise Line,2024,5733367,4303218,7,285843.37,64962.19,2.2,4.7,4.2,0.92,0.63,1731.36,350805.56,4.6,Best vacation spot we have visited recently,TripAdvisor
POI_03813,COMP_0014,Booking Holdings,Turkey,Travel Agency,2024,1799785,1297268,9.3,243709.42,31441.18,6.5,7.1,6,0.47,0.79,1568.31,275150.6,6.2,Peaceful atmosphere perfect for relaxation and unwinding,TripAdvisor
POI_03814,COMP_0002,Hilton Worldwide,Thailand,Tour Operator,2023,3959537,3428540,9.4,472929.4,114564.54,8.3,7.4,7.7,0.55,0.84,491.84,587493.94,5.9,Best vacation spot we have visited recently,Expedia
POI_03815,COMP_0027,Abercrombie & Kent,Spain,Hotel Chain,2022,399891,343219,8.8,445029.52,76836.18,6.4,6.7,8.1,0.52,0.79,305.07,521865.7,6.3,Disappointing considering the price point charged,Expedia
POI_03816,COMP_0009,Radisson Hotel Group,United States,Resort,2020,1666212,1461193,7.8,136434.24,15007.04,7.7,5.2,6.2,0.88,0.61,1000.7,151441.28,5.7,Excellent staff and well-maintained property throughout,TripAdvisor
POI_03817,COMP_0018,Thomas Cook,Australia,Cruise Line,2022,8498818,6477309,8.4,227522.27,50414.96,8.2,6.5,5.7,0.9,0.72,722.37,277937.23,6.6,Perfect destination for families with children,Airbnb
POI_03818,COMP_0005,Accor Hotels,Japan,Travel Agency,2021,1714951,1252779,7.5,267566.38,46379.43,4,5.3,6.3,0.44,0.45,1458.26,313945.81,7.4,Best vacation spot we have visited recently,Direct Website
POI_03819,COMP_0006,Wyndham Hotels,Italy,Resort,2021,19599468,15938104,9.5,355061.19,41421.32,4.7,7.1,8.8,0.71,0.87,722.7,396482.51,9,Best vacation spot we have visited recently,Booking.com
